,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
89,631a51be7255a77e0e6edc06,2023-12-23,9,102,417787652,4095957.3725490198,3133366,0,0.0,8,2,2,2,Hyper-Active Buyer
90,631a51be7255a77e0e6edc15,2023-12-22,10,40,224291450,5607286.25,1682177,0,0.0,2,1,1,2,Hyper-Active Buyer
91,631a51bf5b9755003d255eb2,2023-12-31,1,127,4183108276,32937860.44094488,24897497,0,0.0,68,6,17,2,Hyper-Active Buyer
92,631a51bf7255a77e0e6edc53,2023-12-15,17,25,104896450,4195858.0,786721,0,0.0,8,1,2,2,Hyper-Active Buyer
93,631a51bf7255a77e0e6edc69,2023-12-09,23,21,163438787,7782799.380952381,1225784,0,0.0,9,1,4,2,Hyper-Active Buyer
94,631a51bf7255a77e0e6edc6f,2023-12-30,2,128,838882869,6553772.4140625,6291569,0,0.0,7,3,4,2,Hyper-Active Buyer
95,631a51c05b9755003d255edc,2023-12-21,11,27,193081375,7151162.037037037,1448100,0,0.0,11,3,8,2,Hyper-Active Buyer
96,631a51c05b9755003d255ef8,2023-12-16,16,13,155202900,11938684.615384616,1164020,0,0.0,3,2,3,2,Hyper-Active Buyer
97,631a51c07255a77e0e6edc77,2023-12-20,12,182,1106123036,6077599.098901099,8295901,0,0.0,9,5,6,2,Hyper-Active Buyer
98,631a51c07255a77e0e6edcad,2023-12-30,2,3,108275000,36091666.666666664,812062,0,0.0,1,1,1,2,Hyper-Active Buyer
99,631a51c15b9755003d255f3e,2023-12-22,10,2,2465500,1232750.0,18491,0,0.0,1,1,1,2,Hyper-Active Buyer
100,631a51c17255a77e0e6edcbc,2023-12-29,3,83,926023450,11156909.036144579,6945158,0,0.0,8,2,2,2,Hyper-Active Buyer
101,631a51c17255a77e0e6edcbf,2023-12-14,18,40,531211180,13280279.5,3984077,0,0.0,8,2,6,2,Hyper-Active Buyer
102,631a51c25b9755003d255f59,2023-12-27,5,7,64963600,9280514.285714285,487224,0,0.0,1,1,1,2,Hyper-Active Buyer
103,631a51c25b9755003d255f68,2023-12-26,6,14,262409665,18743547.5,1968065,0,0.0,3,2,3,2,Hyper-Active Buyer
104,631a51c35b9755003d255f8b,2023-10-11,82,11,16591000,1508272.7272727273,124431,0,0.0,6,4,5,0,Seasonal Buyer
