,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
1349,631a57b37255a77e0e709030,2023-07-31,154,1,2164500,2164500.0,16233,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1351,631a57b37255a77e0e70905b,2023-10-12,81,2,605000,302500.0,4537,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1358,631a57b47255a77e0e70913c,2023-08-25,129,2,155400,77700.0,1164,0,0.0,1,0,0,Kecil,2,Seasonal Seller
1373,631a57b67255a77e0e70928d,2023-07-18,167,2,156500,78250.0,1173,2,60000.0,2,1,1,Mikro,2,Seasonal Seller
1374,631a57b67255a77e0e709293,2023-08-26,128,2,89022000,44511000.0,667665,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1387,631a57b77255a77e0e7093de,2023-10-24,69,7,133090041,19012863.0,998172,0,0.0,5,2,5,Kecil,2,Seasonal Seller
1392,631a57b77255a77e0e709426,2023-09-01,122,2,902538,451269.0,6768,0,0.0,2,2,2,Menengah,2,Seasonal Seller
1408,631a57ba7255a77e0e709698,2023-10-25,68,1,106700000,106700000.0,800250,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1411,631a57bb7255a77e0e709769,2023-10-07,86,1,788000,788000.0,5910,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1414,631a57bc7255a77e0e709881,2023-08-11,143,2,763440000,381720000.0,3817200,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1415,631a57bc7255a77e0e709885,2023-10-11,82,10,1500000,150000.0,11250,0,0.0,2,2,2,Mikro,2,Seasonal Seller
1422,631a57bd7255a77e0e70994a,2023-07-27,158,1,178750,178750.0,1340,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1423,631a57bd7255a77e0e709962,2023-10-12,81,3,2100000,700000.0,15750,0,0.0,2,2,2,Mikro,2,Seasonal Seller
1429,631a57be7255a77e0e709aa9,2023-10-12,81,2,15880000,7940000.0,119100,0,0.0,2,1,2,Menengah,2,Seasonal Seller
1435,631a57be7255a77e0e709b05,2023-09-23,100,6,210500000,35083333.333333336,1578750,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1439,631a57bf7255a77e0e709b63,2023-07-04,181,2,58375500,29187750.0,437816,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1443,631a57bf7255a77e0e709c39,2023-10-01,92,11,864225640,78565967.27272727,6481688,0,0.0,6,2,3,Menengah,2,Seasonal Seller
1445,631a57bf7255a77e0e709c69,2023-07-16,169,3,19750000,6583333.333333333,148125,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1458,631a57c17255a77e0e709e12,2023-10-02,91,1,1689256,1689256.0,12669,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1462,631a57c27255a77e0e709f6a,2023-07-26,159,1,96000,96000.0,720,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1469,631a57c37255a77e0e70a02c,2023-08-10,144,3,2738085,912695.0,20534,0,0.0,2,2,2,Mikro,2,Seasonal Seller
1473,631a57c37255a77e0e70a0e5,2023-08-20,134,1,45000,45000.0,337,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1474,631a57c37255a77e0e70a125,2023-09-01,122,1,101090,101090.0,758,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1475,631a57c37255a77e0e70a12d,2023-09-07,116,5,56784000,11356800.0,425880,0,0.0,2,1,1,Menengah,2,Seasonal Seller
1480,631a57c47255a77e0e70a277,2023-08-12,142,3,5700000,1900000.0,42750,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1493,631a57c67255a77e0e70a556,2023-09-26,97,5,20474200,4094840.0,153556,0,0.0,2,1,2,Besar,2,Seasonal Seller
1502,631a57ea7255a77e0e70b5cb,2023-08-02,152,1,17643450,17643450.0,132325,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1504,631a57ef7255a77e0e70b73f,2023-10-22,71,4,9709450,2427362.5,72820,0,0.0,4,4,4,Mikro,2,Seasonal Seller
1506,631a57f07255a77e0e70b7b2,2023-07-04,181,4,55734487,13933621.75,418006,0,0.0,3,1,1,Menengah,2,Seasonal Seller
1509,631a57f87255a77e0e70b992,2023-10-12,81,5,232009996,46401999.2,1740073,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1516,631a58168755a8a9895ef7f3,2023-08-12,142,2,93351000,46675500.0,700132,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1517,631a58178755a8a9895ef7fa,2023-10-04,89,1,54251250,54251250.0,406884,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1521,631a58288755a8a9895ef868,2023-10-12,81,5,119518521,23903704.2,896387,0,0.0,2,1,1,Mikro,2,Seasonal Seller
1531,631a58468755a8a9895ef9e1,2023-07-10,175,4,687179314,171794828.5,4094340,0,0.0,3,3,3,Menengah,2,Seasonal Seller
1532,631a58578755a8a9895efac4,2023-09-27,96,3,36811000,12270333.333333334,276082,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1535,631a585d8755a8a9895efb95,2023-07-19,166,3,267897000,89299000.0,2009227,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1536,631a58608755a8a9895efc29,2023-10-17,76,1,21000,21000.0,157,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1538,631a58608755a8a9895efc3a,2023-07-07,178,2,492609000,246304500.0,3694567,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1542,631a58748755a8a9895efd1a,2023-07-28,157,1,172727,172727.0,1295,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1547,631a58778755a8a9895efd83,2023-07-21,164,1,7825500,7825500.0,58691,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1553,631a58908755a8a9895f0011,2023-07-11,174,1,231660,231660.0,1737,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1557,631a58918755a8a9895f0057,2023-10-12,81,2,219926124,109963062.0,1649444,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1563,631a58a28755a8a9895f0245,2023-10-11,82,1,58005,58005.0,435,1,25000.0,1,1,1,Menengah,2,Seasonal Seller
1568,631a58b28755a8a9895f03bd,2023-10-01,92,12,234056254,19504687.833333332,1755416,0,0.0,3,2,2,Kecil,2,Seasonal Seller
1570,631a58ba8755a8a9895f0433,2023-08-05,149,2,320235000,160117500.0,1764900,0,0.0,2,1,1,Mikro,2,Seasonal Seller
1577,631a58c38755a8a9895f0567,2023-09-05,118,3,15952500,5317500.0,119643,0,0.0,2,1,1,Kecil,2,Seasonal Seller
1578,631a58c38755a8a9895f057a,2023-08-23,131,4,22250000,5562500.0,166874,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1579,631a58c58755a8a9895f05bc,2023-10-27,66,1,11000000,11000000.0,82500,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1583,631a58cb8755a8a9895f064a,2023-10-11,82,9,520924947,57880549.666666664,3906933,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1584,631a58cf8755a8a9895f06b4,2023-07-07,178,2,684000,342000.0,5130,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1599,631a58f48755a8a9895f0978,2023-09-03,120,2,45144000,22572000.0,338580,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1600,631a58f68755a8a9895f09ac,2023-10-26,67,5,30359000,6071800.0,227692,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1601,631a58f68755a8a9895f09b0,2023-07-22,163,2,4371070,2185535.0,32782,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1609,631a59098755a8a9895f0aaa,2023-07-21,164,3,54215841,18071947.0,406617,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1611,631a590c8755a8a9895f0ae5,2023-08-27,127,1,1320000,1320000.0,9900,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1635,631a591a8755a8a9895f0dba,2023-07-19,166,2,82500000,41250000.0,618750,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1640,631a59208755a8a9895f0eb3,2023-07-18,167,6,5129241,854873.5,38467,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1641,631a59248755a8a9895f0ed8,2023-10-12,81,1,2084000,2084000.0,15630,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1642,631a59258755a8a9895f0ee2,2023-07-06,179,1,6573600,6573600.0,49302,0,0.0,1,1,1,Swasta,2,Seasonal Seller
1672,631a59308755a8a9895f13ff,2023-08-29,125,1,60384000,60384000.0,452880,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1685,631a59328755a8a9895f15bd,2023-07-19,166,1,55150350,55150350.0,413627,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1714,631a59338755a8a9895f1852,2023-09-29,94,11,663014444,60274040.36363637,4972605,0,0.0,2,1,1,Menengah,2,Seasonal Seller
1716,631a59348755a8a9895f18ae,2023-09-15,108,2,161153130,80576565.0,1208647,0,0.0,2,1,2,Kecil,2,Seasonal Seller
1717,631a59348755a8a9895f18d6,2023-10-13,80,8,364570000,45571250.0,2734275,0,0.0,5,2,3,Menengah,2,Seasonal Seller
1720,631a59348755a8a9895f1904,2023-07-13,172,1,505743750,505743750.0,1264359,0,0.0,1,1,1,Swasta,2,Seasonal Seller
1721,631a59348755a8a9895f1919,2023-07-05,180,2,37774523,18887261.5,283308,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1731,631a59358755a8a9895f1a23,2023-08-23,131,1,232000,232000.0,1740,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1732,631a59358755a8a9895f1a3d,2023-10-11,82,1,750000,750000.0,5625,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1735,631a59358755a8a9895f1a7d,2023-09-09,114,7,18736150,2676592.8571428573,140519,0,0.0,5,3,4,Mikro,2,Seasonal Seller
1737,631a59358755a8a9895f1ab3,2023-07-15,170,2,395650,197825.0,2967,0,0.0,2,2,2,Menengah,2,Seasonal Seller
1738,631a59358755a8a9895f1ac8,2023-08-19,135,1,30927375,30927375.0,231955,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1741,631a59358755a8a9895f1ae4,2023-09-01,122,2,1960000,980000.0,14700,0,0.0,2,1,1,Kecil,2,Seasonal Seller
1756,631a59368755a8a9895f1bdc,2023-09-05,118,2,4480000,2240000.0,33600,0,0.0,2,2,2,Mikro,2,Seasonal Seller
1758,631a59368755a8a9895f1c03,2023-10-19,74,2,3735000,1867500.0,28012,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1759,631a59368755a8a9895f1c0f,2023-10-05,88,3,395910,131970.0,2968,1,44440.0,3,2,3,Kecil,2,Seasonal Seller
1760,631a59368755a8a9895f1c1f,2023-09-08,115,1,48000,48000.0,360,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1762,631a59368755a8a9895f1c55,2023-09-15,108,3,93083440,31027813.333333332,698124,0,0.0,2,2,2,Menengah,2,Seasonal Seller
1764,631a59368755a8a9895f1c81,2023-10-11,82,2,65493330,32746665.0,491199,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1770,631a59368755a8a9895f1cf0,2023-10-18,75,2,194390,97195.0,1457,0,0.0,2,1,2,Kecil,2,Seasonal Seller
1773,631a59368755a8a9895f1d52,2023-10-17,76,1,4828500,4828500.0,36213,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1784,631a59378755a8a9895f1de0,2023-07-18,167,5,33593000,6718600.0,251947,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1791,631a59378755a8a9895f1e7e,2023-08-02,152,1,31348350,31348350.0,235112,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1793,631a59378755a8a9895f1ea9,2023-07-30,155,1,3900000,3900000.0,29250,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1827,631a59398755a8a9895f2141,2023-07-19,166,1,33855,33855.0,253,1,25000.0,1,1,1,Kecil,2,Seasonal Seller
1852,631a593a8755a8a9895f235c,2023-08-08,146,3,93069557,31023185.666666668,698021,0,0.0,2,1,2,Kecil,2,Seasonal Seller
1857,631a593a8755a8a9895f23b4,2023-10-17,76,1,23650000,23650000.0,177375,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1860,631a593a8755a8a9895f23ce,2023-08-24,130,3,17297500,5765833.333333333,129730,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1865,631a593b8755a8a9895f249c,2023-07-29,156,2,2497500,1248750.0,18731,0,0.0,2,2,2,Kecil,2,Seasonal Seller
1873,631a593b8755a8a9895f2578,2023-10-12,81,1,43411500,43411500.0,325586,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1874,631a593b8755a8a9895f257c,2023-10-12,81,3,250624999,83541666.33333333,1879687,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1875,631a593b8755a8a9895f2582,2023-10-25,68,9,432453226,48050358.44444445,3243396,0,0.0,4,2,3,Menengah,2,Seasonal Seller
1879,631a593b8755a8a9895f25ae,2023-10-12,81,1,25000000,25000000.0,187500,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1884,631a593b8755a8a9895f25f5,2023-09-15,108,7,108836550,15548078.57142857,816272,0,0.0,3,2,2,Kecil,2,Seasonal Seller
1889,631a593c8755a8a9895f2649,2023-10-20,73,9,106936275,11881808.333333334,802019,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1891,631a593c8755a8a9895f2698,2023-10-06,87,6,550090,91681.66666666667,4123,4,147500.0,5,2,2,Mikro,2,Seasonal Seller
1892,631a593c8755a8a9895f26a8,2023-10-24,69,1,10212000,10212000.0,76590,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1893,631a593c8755a8a9895f26aa,2023-10-01,92,1,137499999,137499999.0,1031249,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1901,631a593c8755a8a9895f272c,2023-10-08,85,7,136053526,19436218.0,1020397,0,0.0,4,1,2,Menengah,2,Seasonal Seller
1903,631a593d8755a8a9895f273a,2023-09-05,118,1,12835500,12835500.0,96266,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1906,631a593f8755a8a9895f28a5,2023-08-04,150,6,181500000,30250000.0,1361250,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1910,631a59428755a8a9895f2a5c,2023-10-05,88,2,170000,85000.0,1275,0,0.0,2,1,1,Mikro,2,Seasonal Seller
1911,631a59428755a8a9895f2ac8,2023-10-18,75,2,2035132,1017566.0,15263,0,0.0,2,2,2,Kecil,2,Seasonal Seller
1924,631a59478755a8a9895f2e74,2023-09-13,110,1,105078705,105078705.0,788090,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1926,631a59488755a8a9895f2f2d,2023-08-09,145,3,47749570,15916523.333333334,358121,0,0.0,2,1,1,Kecil,2,Seasonal Seller
1927,631a59498755a8a9895f3014,2023-08-22,132,4,79433500,19858375.0,595750,0,0.0,2,1,1,Kecil,2,Seasonal Seller
1933,631a594a8755a8a9895f30be,2023-08-04,150,3,1881576,627192.0,14110,0,0.0,2,2,2,Kecil,2,Seasonal Seller
1935,631a594a8755a8a9895f3165,2023-07-01,184,1,118000,118000.0,885,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1943,631a59935b9755003d287040,2023-07-08,177,2,25875025,12937512.5,194062,0,0.0,2,2,2,Kecil,2,Seasonal Seller
1950,631a59945b9755003d2872f0,2023-10-12,81,4,4500000,1125000.0,33750,0,0.0,1,1,1,Kecil,2,Seasonal Seller
1951,631a59945b9755003d28731c,2023-07-26,159,1,87099999,87099999.0,653249,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1954,631a59945b9755003d28736b,2023-07-13,172,4,1580592,395148.0,11853,0,0.0,2,2,2,Menengah,2,Seasonal Seller
1956,631a59945b9755003d287379,2023-10-11,82,3,240954962,80318320.66666667,1807162,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1966,631a59955b9755003d287564,2023-09-07,116,6,142928920,23821486.666666668,1071966,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1972,631a59965b9755003d287610,2023-10-13,80,4,33966000,8491500.0,254743,0,0.0,2,1,1,Mikro,2,Seasonal Seller
1977,631a59965b9755003d28769f,2023-10-05,88,2,6054001,3027000.5,45404,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1978,631a59965b9755003d287700,2023-10-07,86,1,290490,290490.0,2178,0,0.0,1,1,1,Menengah,2,Seasonal Seller
1986,631a59965b9755003d2877e4,2023-09-08,115,6,4782119,797019.8333333334,35863,0,0.0,5,2,5,Menengah,2,Seasonal Seller
1987,631a59975b9755003d287844,2023-09-08,115,2,226613160,113306580.0,1699598,0,0.0,2,1,1,Mikro,2,Seasonal Seller
1990,631a59975b9755003d28789b,2023-06-29,186,2,1320050,660025.0,9900,0,0.0,2,1,1,Menengah,2,Seasonal Seller
1996,631a59975b9755003d287984,2023-10-12,81,4,50600000,12650000.0,379500,0,0.0,1,1,1,Mikro,2,Seasonal Seller
1997,631a59975b9755003d2879d6,2023-08-25,129,2,10964000,5482000.0,82229,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2004,631a59985b9755003d287a5c,2023-09-15,108,1,243000,243000.0,1822,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2019,631a59985b9755003d287bcc,2023-10-11,82,1,47520000,47520000.0,356400,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2022,631a59995b9755003d287c87,2023-10-12,81,2,297000,148500.0,2227,0,0.0,2,2,2,Kecil,2,Seasonal Seller
2023,631a59995b9755003d287c8a,2023-08-30,124,2,1633608,816804.0,12251,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2030,631a59995b9755003d287d64,2023-06-28,187,1,804000,804000.0,6030,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2034,631a59995b9755003d287db4,2023-08-18,136,6,194858010,32476335.0,1461433,0,0.0,3,2,2,Menengah,2,Seasonal Seller
2038,631a59995b9755003d287e68,2023-10-19,74,7,23400000,3342857.1428571427,175500,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2039,631a59995b9755003d287e83,2023-10-12,81,3,240000,80000.0,1799,0,0.0,3,2,2,Menengah,2,Seasonal Seller
2047,631a599a5b9755003d287f20,2023-08-31,123,3,96574240,32191413.333333332,724306,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2049,631a599a5b9755003d287f49,2023-07-28,157,3,112880000,37626666.666666664,846600,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2052,631a599a5b9755003d287f8b,2023-08-09,145,1,3867500,3867500.0,29006,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2054,631a599a5b9755003d287fa0,2023-10-25,68,1,3416580,3416580.0,25624,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2074,631a599b5b9755003d288166,2023-10-21,72,9,335529900,37281100.0,2516471,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2075,631a599b5b9755003d28817d,2023-08-20,134,1,9702000,9702000.0,72765,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2076,631a599b5b9755003d288184,2023-10-14,79,5,404732706,80946541.2,3035494,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2078,631a599b5b9755003d2881aa,2023-07-28,157,2,8150000,4075000.0,61125,0,0.0,2,1,1,Mikro,2,Seasonal Seller
2089,631a599b5b9755003d2882e9,2023-07-12,173,2,10200000,5100000.0,76500,0,0.0,2,1,1,Mikro,2,Seasonal Seller
2098,631a599b5b9755003d2883d1,2023-10-26,67,3,39960000,13320000.0,299700,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2099,631a599b5b9755003d28844d,2023-09-27,96,2,81518400,40759200.0,611388,0,0.0,2,1,1,Swasta,2,Seasonal Seller
2103,631a599c5b9755003d2884c7,2023-10-12,81,3,246227237,82075745.66666667,1846703,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2121,631a599d5b9755003d2887a3,2023-08-23,131,1,86900000,86900000.0,651750,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2130,631a599d5b9755003d2887fa,2023-07-11,174,2,4063200,2031600.0,30474,0,0.0,2,2,2,Mikro,2,Seasonal Seller
2134,631a599d5b9755003d288838,2023-07-18,167,2,13320000,6660000.0,99900,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2135,631a599d5b9755003d28886b,2023-07-06,179,1,22866000,22866000.0,171495,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2141,631a599d5b9755003d2888e6,2023-09-21,102,1,48840,48840.0,366,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2142,631a599d5b9755003d2888fa,2023-07-21,164,1,157000,157000.0,1177,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2145,631a599d5b9755003d288944,2023-08-05,149,2,230607788,115303894.0,1729557,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2149,631a599d5b9755003d28896c,2023-07-21,164,1,9379500,9379500.0,70346,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2151,631a599e5b9755003d288990,2023-10-11,82,4,1027660200,256915050.0,4187586,0,0.0,2,2,2,Menengah,2,Seasonal Seller
2152,631a599e5b9755003d2889a4,2023-10-20,73,4,10944730,2736182.5,82084,0,0.0,3,1,2,Kecil,2,Seasonal Seller
2154,631a599e5b9755003d288a08,2023-08-04,150,3,8430450,2810150.0,63227,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2155,631a599e5b9755003d288a0c,2023-09-23,100,1,19991100,19991100.0,149933,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2158,631a599e5b9755003d288a75,2023-07-22,163,1,41660,41660.0,312,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2167,631a599e5b9755003d288b28,2023-09-24,99,1,123200000,123200000.0,924000,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2169,631a599e5b9755003d288b42,2023-07-01,184,1,51850,51850.0,388,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2170,631a599e5b9755003d288b5e,2023-07-16,169,1,15480000,15480000.0,116100,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2180,631a599f5b9755003d288bf7,2023-08-29,125,1,43000,43000.0,322,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2184,631a599f5b9755003d288c65,2023-08-19,135,2,86688289,43344144.5,650161,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2186,631a599f5b9755003d288c8e,2023-08-11,143,3,19784640,6594880.0,148384,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2187,631a599f5b9755003d288ca2,2023-10-05,88,1,49666950,49666950.0,372502,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2188,631a599f5b9755003d288cd1,2023-10-01,92,7,164493675,23499096.42857143,1233699,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2189,631a599f5b9755003d288cd9,2023-08-24,130,5,508151500,101630300.0,3046843,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2195,631a599f5b9755003d288d2b,2023-10-27,66,4,11975000,2993750.0,89812,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2213,631a59a05b9755003d288e32,2023-10-14,79,1,4417800,4417800.0,33133,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2216,631a59a05b9755003d288e80,2023-10-27,66,2,21795972,10897986.0,163469,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2219,631a59a05b9755003d288efa,2023-08-31,123,1,210000,210000.0,1575,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2221,631a59a05b9755003d288f4e,2023-09-16,107,1,76660,76660.0,574,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2222,631a59a05b9755003d288f6a,2023-08-04,150,4,25872100,6468025.0,194039,0,0.0,3,1,3,Kecil,2,Seasonal Seller
2224,631a59a05b9755003d288fad,2023-10-11,82,2,11271000,5635500.0,84532,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2252,631a59a15b9755003d289251,2023-10-07,86,3,1702500,567500.0,12768,0,0.0,2,1,1,Mikro,2,Seasonal Seller
2257,631a59a15b9755003d2892ee,2023-08-30,124,2,39103080,19551540.0,293272,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2267,631a59a25b9755003d2893e6,2023-07-18,167,3,4899000,1633000.0,36742,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2269,631a59a25b9755003d289424,2023-08-03,151,1,18315000,18315000.0,137362,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2271,631a59a25b9755003d289450,2023-07-18,167,1,111000,111000.0,832,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2274,631a59a25b9755003d289478,2023-09-09,114,1,24299896,24299896.0,182249,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2276,631a59a25b9755003d289511,2023-08-31,123,1,48400,48400.0,363,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2282,631a59a25b9755003d289577,2023-07-05,180,1,112000,112000.0,840,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2290,631a59a35b9755003d28960b,2023-10-06,87,2,248870325,124435162.5,1866527,0,0.0,2,1,1,Menengah,2,Seasonal Seller
2315,631a59a45b9755003d2898d4,2023-10-19,74,1,81918000,81918000.0,614385,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2317,631a59a45b9755003d289931,2023-08-24,130,1,88000,88000.0,660,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2321,631a59a45b9755003d289971,2023-09-07,116,3,7327468,2442489.3333333335,54954,0,0.0,3,2,2,Menengah,2,Seasonal Seller
2322,631a59a45b9755003d289979,2023-10-11,82,11,12250000,1113636.3636363635,91871,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2333,631a59a55b9755003d289a59,2023-10-25,68,4,289990,72497.5,2173,0,0.0,4,2,2,Mikro,2,Seasonal Seller
2335,631a59a55b9755003d289a73,2023-10-13,80,3,9000000,3000000.0,67500,0,0.0,2,2,2,Kecil,2,Seasonal Seller
2340,631a59a55b9755003d289ada,2023-10-17,76,2,167150000,83575000.0,1253625,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2342,631a59a65b9755003d289b32,2023-10-10,83,1,85990,85990.0,644,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2348,631a59a65b9755003d289b70,2023-08-16,138,1,151215300,151215300.0,1134114,0,0.0,1,1,1,Menengah,2,Seasonal Seller
2350,631a59a65b9755003d289b7a,2023-09-28,95,1,105000,105000.0,787,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2351,631a59a65b9755003d289b86,2023-08-19,135,1,108791100,108791100.0,815933,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2354,631a59a65b9755003d289bc8,2023-09-13,110,5,736586010,147317202.0,4517806,0,0.0,4,4,4,Menengah,2,Seasonal Seller
2357,631a59a65b9755003d289c16,2023-09-20,103,1,29624000,29624000.0,222180,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2368,631a59a65b9755003d289ca0,2023-10-12,81,4,7605600,1901400.0,57040,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2371,631a59a65b9755003d289ce6,2023-10-20,73,5,584500,116900.0,4382,0,0.0,3,2,2,Kecil,2,Seasonal Seller
2375,631a59a75b9755003d289e0e,2023-10-04,89,1,142125,142125.0,1065,0,0.0,1,1,1,Mikro,2,Seasonal Seller
2389,631a59aa5b9755003d28a23e,2023-10-12,81,3,26729865,8909955.0,200472,0,0.0,1,1,1,Kecil,2,Seasonal Seller
2393,631a59ab5b9755003d28a3a1,2023-08-03,151,1,82100,82100.0,615,1,35000.0,1,1,1,Mikro,2,Seasonal Seller
2399,631a59b05b9755003d28aa7f,2023-10-07,86,3,11110000,3703333.3333333335,83325,0,0.0,2,1,1,Kecil,2,Seasonal Seller
2400,631a5d0eaa3096cbda25eab8,2023-09-27,96,3,29329752,9776584.0,219972,0,0.0,1,1,1,Mikro,2,Seasonal Seller
