,buyer_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,seller_count,num_of_seller_province,num_of_seller_city,cluster,cluster_name
11543,63445d629d0bbdd8536f8730,2023-09-05,118,1,462000,462000.0,3465,0,0.0,1,1,1,0,Seasonal Buyer
11544,6344c4f29d0bbdd853731625,2023-10-05,88,1,121300,121300.0,909,0,0.0,1,1,1,0,Seasonal Buyer
11545,6344c9d309346cea6567df5b,2023-10-24,69,3,340200,113400.0,2551,0,0.0,2,1,1,0,Seasonal Buyer
11547,6344cf8609346cea6569241f,2023-08-22,132,1,5272500,5272500.0,39543,0,0.0,1,1,1,0,Seasonal Buyer
11548,6344cfd28e7b1f9137746ad3,2023-10-04,89,2,2459250,1229625.0,18444,0,0.0,2,2,2,0,Seasonal Buyer
11550,6344dba418ef7b1878f666a2,2023-08-29,125,3,114885,38295.0,860,0,0.0,3,3,3,0,Seasonal Buyer
11555,6344e40709346cea65703662,2023-08-10,144,3,33406000,11135333.333333334,250545,0,0.0,2,2,2,0,Seasonal Buyer
11557,6344eb6209346cea6572f731,2023-10-10,83,2,127000,63500.0,952,0,0.0,2,1,2,0,Seasonal Buyer
11558,6344ecf28e7b1f9137765369,2023-09-01,122,3,290500,96833.33333333333,2178,0,0.0,3,1,3,0,Seasonal Buyer
11560,6344f04b09346cea65748ab8,2023-07-22,163,1,445000,445000.0,3337,0,0.0,1,1,1,0,Seasonal Buyer
11564,6344fb3f8e7b1f913778fb77,2023-07-14,171,2,40000,20000.0,300,0,0.0,1,1,1,0,Seasonal Buyer
11569,6345147409346cea657be096,2023-09-27,96,5,381457050,76291410.0,2860925,0,0.0,1,1,1,0,Seasonal Buyer
11575,6345385218ef7b1878099ea5,2023-10-20,73,1,34000,34000.0,255,0,0.0,1,1,1,0,Seasonal Buyer
11576,634539d309346cea6584772a,2023-10-08,85,1,152000,152000.0,1140,0,0.0,1,1,1,0,Seasonal Buyer
11577,63453bac8e7b1f913789cccb,2023-10-18,75,1,85050,85050.0,637,0,0.0,1,1,1,0,Seasonal Buyer
11578,634541dd09346cea6585d5bf,2023-10-07,86,1,105000,105000.0,787,0,0.0,1,1,1,0,Seasonal Buyer
11579,63455d318e7b1f91378d0c9b,2023-08-26,128,5,2296780,459356.0,17223,0,0.0,3,1,2,0,Seasonal Buyer
11580,63456dbc09346cea6589ba42,2023-07-19,166,1,136000,136000.0,1020,0,0.0,1,1,1,0,Seasonal Buyer
11581,63456e9c09346cea6589c4ea,2023-07-15,170,1,63000,63000.0,472,0,0.0,1,1,1,0,Seasonal Buyer
11583,63457fb509346cea658aac6b,2023-10-01,92,2,170190,85095.0,1275,0,0.0,2,1,2,0,Seasonal Buyer
11584,6345806918ef7b18780de463,2023-06-27,188,2,180500,90250.0,1353,0,0.0,2,1,2,0,Seasonal Buyer
11589,634592488bf75cbc97818be1,2023-10-05,88,1,173210,173210.0,1299,0,0.0,1,1,1,0,Seasonal Buyer
11591,634602be99f881e49c8b1be2,2023-10-11,82,2,131290,65645.0,984,0,0.0,2,2,2,0,Seasonal Buyer
11593,63460a3a99f881e49c8b300c,2023-09-06,117,1,508500,508500.0,3813,0,0.0,1,1,1,0,Seasonal Buyer
11594,6346114974cba39343e25130,2023-10-05,88,1,120600,120600.0,904,0,0.0,1,1,1,0,Seasonal Buyer
11595,6346172a8bf75cbc978351f9,2023-10-11,82,3,185981875,61993958.333333336,1394862,0,0.0,1,1,1,0,Seasonal Buyer
11598,6346185499f881e49c8bb1a9,2023-08-21,133,1,244000,244000.0,1830,0,0.0,1,1,1,0,Seasonal Buyer
11603,63461da974cba39343e71be6,2023-08-10,144,1,364139,364139.0,2731,0,0.0,1,1,1,0,Seasonal Buyer
11605,634621188bf75cbc9784e90e,2023-08-19,135,5,317107,63421.4,2376,0,0.0,3,3,3,0,Seasonal Buyer
11607,6346256b74cba39343eba183,2023-07-19,166,2,94225,47112.5,706,0,0.0,2,1,2,0,Seasonal Buyer
11610,6346278a99f881e49c8d1658,2023-08-10,144,1,46410,46410.0,348,0,0.0,1,1,1,0,Seasonal Buyer
11611,6346283199f881e49c8d2a5b,2023-09-26,97,1,23000,23000.0,172,0,0.0,1,1,1,0,Seasonal Buyer
11612,634628bb99f881e49c8d427d,2023-09-28,95,1,84000,84000.0,630,0,0.0,1,1,1,0,Seasonal Buyer
11613,634628e699f881e49c8d49c2,2023-07-21,164,1,55000,55000.0,412,0,0.0,1,1,1,0,Seasonal Buyer
11617,63462d5a99f881e49c8e2860,2023-10-12,81,1,210900,210900.0,1581,0,0.0,1,1,1,0,Seasonal Buyer
11618,63462e0b74cba39343f0d8bd,2023-09-27,96,4,68858,17214.5,516,0,0.0,2,2,2,0,Seasonal Buyer
11621,63463163a6a457c3fe412f90,2023-10-04,89,1,35750,35750.0,268,0,0.0,1,1,1,0,Seasonal Buyer
11626,63463541a6a457c3fe413a18,2023-10-25,68,1,48530,48530.0,363,0,0.0,1,1,1,0,Seasonal Buyer
11628,634636f88bf75cbc978b2369,2023-09-26,97,1,78810,78810.0,591,0,0.0,1,1,1,0,Seasonal Buyer
11630,634639998bf75cbc978c39bb,2023-07-25,160,1,23600,23600.0,177,0,0.0,1,1,1,0,Seasonal Buyer
11631,63463a6774cba39343f8c18e,2023-09-12,111,2,36408000,18204000.0,273060,0,0.0,1,1,1,0,Seasonal Buyer
11634,634640498bf75cbc978efd03,2023-07-21,164,1,105300,105300.0,789,0,0.0,1,1,1,0,Seasonal Buyer
11635,634641ab8bf75cbc978f9346,2023-10-24,69,3,162000,54000.0,1214,0,0.0,2,1,2,0,Seasonal Buyer
11639,6346438fa6a457c3fe460918,2023-07-21,164,1,73260,73260.0,549,0,0.0,1,1,1,0,Seasonal Buyer
11640,6346447c8bf75cbc9790bf1b,2023-09-06,117,2,193600,96800.0,1451,0,0.0,2,2,2,0,Seasonal Buyer
11642,63464545a6a457c3fe4704df,2023-09-26,97,1,11932,11932.0,89,0,0.0,1,1,1,0,Seasonal Buyer
11643,63464589a6a457c3fe4726f0,2023-08-26,128,2,88815,44407.5,665,0,0.0,2,2,2,0,Seasonal Buyer
11645,6346499fa6a457c3fe49bc09,2023-07-13,172,1,27765,27765.0,208,0,0.0,1,1,1,0,Seasonal Buyer
11646,63464e45a6a457c3fe4c1021,2023-10-11,82,4,223000,55750.0,1672,0,0.0,1,1,1,0,Seasonal Buyer
11647,63464e5ea6a457c3fe4c190e,2023-10-07,86,1,40515,40515.0,303,0,0.0,1,1,1,0,Seasonal Buyer
11649,6346541a8bf75cbc9793e706,2023-10-11,82,2,160100,80050.0,1200,0,0.0,2,1,2,0,Seasonal Buyer
11652,63465d968bf75cbc97952519,2023-10-18,75,2,44212,22106.0,330,0,0.0,1,1,1,0,Seasonal Buyer
11655,634670bca6a457c3fe596ff2,2023-10-05,88,2,13999986,6999993.0,104998,0,0.0,1,1,1,0,Seasonal Buyer
11658,63467ceea6a457c3fe5e8193,2023-08-01,153,1,9538230,9538230.0,71536,0,0.0,1,1,1,0,Seasonal Buyer
11659,6346841a8bf75cbc979bdc23,2023-08-15,139,1,372960,372960.0,2797,0,0.0,1,1,1,0,Seasonal Buyer
11662,63468aa1a6a457c3fe639b65,2023-10-13,80,2,564360,282180.0,4232,0,0.0,2,2,2,0,Seasonal Buyer
11665,6346946aa6a457c3fe665037,2023-09-16,107,1,541040,541040.0,4057,0,0.0,1,1,1,0,Seasonal Buyer
11671,6346aa9da6a457c3fe699d28,2023-10-11,82,2,618350,309175.0,4637,0,0.0,2,2,2,0,Seasonal Buyer
11673,6346cd2ea6a457c3fe6cdec8,2023-06-30,185,1,118000,118000.0,885,0,0.0,1,1,1,0,Seasonal Buyer
11676,63476124bc24f1cff021d9ae,2023-09-29,94,3,50464960,16821653.333333332,378486,0,0.0,3,3,3,0,Seasonal Buyer
11678,63477946bc24f1cff0263267,2023-10-20,73,4,294465,73616.25,2208,0,0.0,4,2,3,0,Seasonal Buyer
11685,6347a360bc24f1cff0306744,2023-10-07,86,2,127000,63500.0,952,0,0.0,2,1,2,0,Seasonal Buyer
11686,6347a4dcbc24f1cff030b072,2023-08-15,139,3,184100,61366.666666666664,1380,0,0.0,1,1,1,0,Seasonal Buyer
11687,6347b280bc24f1cff0338081,2023-10-10,83,1,1631700,1631700.0,12237,0,0.0,1,1,1,0,Seasonal Buyer
11689,6347baf8ada19702b36acbe3,2023-10-01,92,1,59940,59940.0,449,0,0.0,1,1,1,0,Seasonal Buyer
11690,6347bc1cada19702b36b2478,2023-08-02,152,2,146002,73001.0,1094,0,0.0,2,1,2,0,Seasonal Buyer
11693,6347c536ada19702b36de251,2023-10-20,73,6,627705000,104617500.0,4707786,0,0.0,2,2,2,0,Seasonal Buyer
11694,6347c536ada19702b36de256,2023-09-12,111,2,217965150,108982575.0,1634738,0,0.0,1,1,1,0,Seasonal Buyer
11695,6347db8fd6dd1d792703aa77,2023-08-30,124,1,130000,130000.0,975,0,0.0,1,1,1,0,Seasonal Buyer
11704,6348de49d6dd1d79270e175c,2023-10-07,86,3,3050000,1016666.6666666666,22875,0,0.0,1,1,1,0,Seasonal Buyer
11709,634cbeb9354aa5d0c093e35e,2023-10-07,86,7,98744498,14106356.857142856,740583,0,0.0,1,1,1,0,Seasonal Buyer
11711,634cc412354aa5d0c09604f3,2023-10-20,73,3,117108,39036.0,878,0,0.0,2,1,1,0,Seasonal Buyer
11712,634cc7ce354aa5d0c0977c82,2023-08-19,135,4,12093573,3023393.25,90700,0,0.0,2,1,1,0,Seasonal Buyer
11715,634ce1cd354aa5d0c09ddf51,2023-08-25,129,1,90000,90000.0,675,0,0.0,1,1,1,0,Seasonal Buyer
11719,634d09cc354aa5d0c0acbc45,2023-07-20,165,1,69000,69000.0,517,0,0.0,1,1,1,0,Seasonal Buyer
11721,634d1a7e354aa5d0c0b35a71,2023-10-05,88,1,160000,160000.0,1200,0,0.0,1,1,1,0,Seasonal Buyer
11726,634df853354aa5d0c0be589b,2023-09-03,120,4,5579500,1394875.0,41845,0,0.0,2,1,1,0,Seasonal Buyer
11727,634e0aca354aa5d0c0c210c3,2023-09-30,93,1,27000000,27000000.0,202500,0,0.0,1,1,1,0,Seasonal Buyer
11728,634e0aca354aa5d0c0c210c8,2023-10-25,68,2,28504800,14252400.0,213786,0,0.0,1,1,1,0,Seasonal Buyer
11733,634e2d823d906836dbb5e7ac,2023-09-06,117,2,174000,87000.0,1305,0,0.0,1,1,1,0,Seasonal Buyer
11736,634e464d354aa5d0c0cf4396,2023-10-25,68,3,1248750,416250.0,9364,0,0.0,2,1,1,0,Seasonal Buyer
11740,634e8420ef95b02c8f3e3845,2023-07-22,163,1,400400,400400.0,3003,0,0.0,1,1,1,0,Seasonal Buyer
11741,634ea606354aa5d0c0da41de,2023-10-05,88,6,4258432,709738.6666666666,31936,0,0.0,5,2,2,0,Seasonal Buyer
11742,634f3f96354aa5d0c0daad08,2023-08-01,153,3,20760500,6920166.666666667,155703,0,0.0,2,1,2,0,Seasonal Buyer
11744,634f4cffef95b02c8f41d944,2023-10-12,81,1,404040,404040.0,3030,0,0.0,1,1,1,0,Seasonal Buyer
11746,634f5a6c3d906836dbc966af,2023-09-07,116,1,36352500,36352500.0,272643,0,0.0,1,1,1,0,Seasonal Buyer
11747,634f61b2354aa5d0c0dbcb65,2023-07-11,174,2,33808000,16904000.0,253560,0,0.0,1,1,1,0,Seasonal Buyer
11750,634f75013d906836dbd047d8,2023-10-24,69,2,104900,52450.0,786,0,0.0,1,1,1,0,Seasonal Buyer
11752,634f7c20354aa5d0c0dd5974,2023-09-01,122,3,8712000,2904000.0,65339,0,0.0,2,2,2,0,Seasonal Buyer
11758,634f910fef95b02c8f4e849d,2023-08-10,144,4,209580000,52395000.0,1571850,0,0.0,2,2,2,0,Seasonal Buyer
11759,634f985aef95b02c8f4f7b73,2023-06-30,185,1,7500000,7500000.0,56250,0,0.0,1,1,1,0,Seasonal Buyer
11764,634fb89aef95b02c8f5535da,2023-09-27,96,3,28239200,9413066.666666666,211793,0,0.0,2,1,1,0,Seasonal Buyer
11765,634fc2b2354aa5d0c0e0870b,2023-10-11,82,3,125652,41884.0,941,0,0.0,1,1,1,0,Seasonal Buyer
11767,6350afc9f2945e24f58bf034,2023-09-07,116,2,103700,51850.0,777,0,0.0,2,1,1,0,Seasonal Buyer
11770,6350f127f2945e24f5964f84,2023-10-12,81,1,40000,40000.0,300,0,0.0,1,1,1,0,Seasonal Buyer
11773,6351353cb4976fae47538029,2023-07-26,159,1,20100,20100.0,150,0,0.0,1,1,1,0,Seasonal Buyer
11780,6352152d13fd935856971026,2023-10-26,67,1,9800000,9800000.0,73500,0,0.0,1,1,1,0,Seasonal Buyer
11788,6355f89309aa94d17ab8d5b5,2023-09-22,101,3,110921190,36973730.0,831908,0,0.0,1,1,1,0,Seasonal Buyer
11789,635601f86c8b38ec82667450,2023-10-10,83,1,5550000,5550000.0,41625,0,0.0,1,1,1,0,Seasonal Buyer
11790,63560d0c09aa94d17ac163a5,2023-08-16,138,2,151520,75760.0,1135,0,0.0,1,1,1,0,Seasonal Buyer
11793,63562ab36c8b38ec826bb45e,2023-07-16,169,2,2676695,1338347.5,20074,0,0.0,1,1,1,0,Seasonal Buyer
11797,63563b3009aa94d17ace49cc,2023-07-05,180,1,88495200,88495200.0,663714,0,0.0,1,1,1,0,Seasonal Buyer
11801,63568a398216cb11f6474556,2023-07-02,183,1,10000,10000.0,75,0,0.0,1,1,1,0,Seasonal Buyer
11805,63575e2c8216cb11f655f859,2023-08-30,124,3,13231200,4410400.0,99232,0,0.0,1,1,1,0,Seasonal Buyer
11814,6358a55c5503d51a02c34c21,2023-08-17,137,3,292000,97333.33333333333,2189,0,0.0,2,2,2,0,Seasonal Buyer
11821,6358d5e94970d603af7ec15e,2023-07-07,178,1,9324000,9324000.0,69930,0,0.0,1,1,1,0,Seasonal Buyer
11824,635900f8d40ee2037224ed02,2023-10-24,69,1,1526150,1526150.0,11446,0,0.0,1,1,1,0,Seasonal Buyer
11825,63592933efb1b5ccb6c3622b,2023-09-02,121,1,100000,100000.0,750,0,0.0,1,1,1,0,Seasonal Buyer
11829,635a52edff59a7e3cf59a366,2023-09-06,117,5,8194980,1638996.0,61460,0,0.0,4,2,4,0,Seasonal Buyer
11831,635a8e03202f3f81907cb853,2023-09-06,117,6,234670,39111.666666666664,1757,0,0.0,5,4,5,0,Seasonal Buyer
11834,635baef840bc475967ad0964,2023-08-19,135,1,6511390,6511390.0,48835,0,0.0,1,1,1,0,Seasonal Buyer
11839,635dca7240bc475967afb680,2023-09-12,111,1,98088480,98088480.0,735663,0,0.0,1,1,1,0,Seasonal Buyer
11841,635f1afe202f3f8190ad6979,2023-10-07,86,10,352849000,35284900.0,2646367,0,0.0,4,1,3,0,Seasonal Buyer
11849,635f97bd202f3f8190ce00b0,2023-08-18,136,1,5651010,5651010.0,42382,0,0.0,1,1,1,0,Seasonal Buyer
11859,6360f2a440bc475967ced563,2023-10-19,74,3,360000,120000.0,2700,0,0.0,1,1,1,0,Seasonal Buyer
11861,6361beb891f61dc3ac9bb2bd,2023-09-30,93,2,26034500,13017250.0,195258,0,0.0,1,1,1,0,Seasonal Buyer
11862,6361c8aa70bd89243c4e7389,2023-07-18,167,1,627000,627000.0,4702,0,0.0,1,1,1,0,Seasonal Buyer
11863,6361d5ab70bd89243c4e80c8,2023-08-02,152,1,293586,293586.0,2201,0,0.0,1,1,1,0,Seasonal Buyer
11865,6361dc0c91f61dc3aca4a76c,2023-09-15,108,2,105500,52750.0,791,0,0.0,2,1,1,0,Seasonal Buyer
11866,6361dd1496a328e63a410ca3,2023-10-17,76,4,72917550,18229387.5,546880,0,0.0,1,1,1,0,Seasonal Buyer
11867,6361fb5270bd89243c4eb1b7,2023-07-20,165,1,53000,53000.0,397,1,0.0,1,1,1,0,Seasonal Buyer
11872,636231f991f61dc3acc0dff7,2023-07-29,156,1,396560,396560.0,2974,0,0.0,1,1,1,0,Seasonal Buyer
11878,63632683bc1db090a9a6a96f,2023-08-11,143,1,1942500,1942500.0,14568,0,0.0,1,1,1,0,Seasonal Buyer
11880,63633403245815318c037fa2,2023-08-29,125,1,59750,59750.0,448,0,0.0,1,1,1,0,Seasonal Buyer
11881,63634ff1d9c8ba302d2088a9,2023-08-01,153,2,7200000,3600000.0,54000,0,0.0,1,1,1,0,Seasonal Buyer
11885,6363920dbc1db090a9c2e7c2,2023-10-04,89,3,346577,115525.66666666667,2598,0,0.0,2,1,1,0,Seasonal Buyer
11886,6363934fd9c8ba302d23f436,2023-09-30,93,3,125976164,41992054.666666664,944821,0,0.0,3,3,3,0,Seasonal Buyer
11888,636487162a0a9da6859abfb2,2023-09-05,118,2,352000,176000.0,2639,0,0.0,1,1,1,0,Seasonal Buyer
11890,6364ab956cb5597288723743,2023-08-21,133,1,37410,37410.0,280,0,0.0,1,1,1,0,Seasonal Buyer
11893,63686ce82a0a9da685c14a41,2023-10-13,80,2,266000,133000.0,1994,0,0.0,1,1,1,0,Seasonal Buyer
11895,636895c82a0a9da685d122d1,2023-08-12,142,1,1269840,1269840.0,9523,0,0.0,1,1,1,0,Seasonal Buyer
11897,6368abbe6cb55972887844a5,2023-10-19,74,4,46472150,11618037.5,348539,0,0.0,1,1,1,0,Seasonal Buyer
11900,6368d966e88fc3ea653bfeb1,2023-09-13,110,1,2850450,2850450.0,21378,0,0.0,1,1,1,0,Seasonal Buyer
11902,6369a37b2a0a9da685eb6c70,2023-07-18,167,1,74481000,74481000.0,558607,0,0.0,1,1,1,0,Seasonal Buyer
11904,6369cb052a0a9da685f8420f,2023-10-17,76,3,249576300,83192100.0,1871820,0,0.0,2,2,2,0,Seasonal Buyer
11908,6369d79be88fc3ea653d3f39,2023-09-12,111,1,63000,63000.0,472,0,0.0,1,1,1,0,Seasonal Buyer
11917,636b02a86c95b5161f21a0ce,2023-09-07,116,1,68090000,68090000.0,510675,0,0.0,1,1,1,0,Seasonal Buyer
11920,636b0cbf6c95b5161f242451,2023-10-14,79,14,1249326182,89237584.42857143,9369942,0,0.0,4,3,3,0,Seasonal Buyer
11921,636b19188e214d150bf78f02,2023-09-26,97,2,224000,112000.0,1680,0,0.0,1,1,1,0,Seasonal Buyer
11923,636b2f846c95b5161f2eb09d,2023-09-29,94,1,46065000,46065000.0,345487,0,0.0,1,1,1,0,Seasonal Buyer
11930,636c7eaa3f631176d47e8d63,2023-09-02,121,1,9712500,9712500.0,72843,0,0.0,1,1,1,0,Seasonal Buyer
11931,636c9803a848ba0f5144c458,2023-10-14,79,4,167110500,41777625.0,1253326,0,0.0,1,1,1,0,Seasonal Buyer
11933,636cd996845c3352ed9b17a8,2023-08-18,136,1,12210,12210.0,91,0,0.0,1,1,1,0,Seasonal Buyer
11936,636db8641fa550dbbe2ae7d2,2023-10-12,81,4,262965,65741.25,1971,0,0.0,2,2,2,0,Seasonal Buyer
11941,636e01a2aad47433fb4d6b0f,2023-08-19,135,1,59940000,59940000.0,449550,0,0.0,1,1,1,0,Seasonal Buyer
11942,636e0fdaaad47433fb4f5f5c,2023-09-29,94,1,38850,38850.0,291,0,0.0,1,1,1,0,Seasonal Buyer
11948,636fa95d845c3352edaed2da,2023-09-08,115,2,121000,60500.0,907,0,0.0,1,1,1,0,Seasonal Buyer
11949,6371a71f845c3352edb1c080,2023-07-13,172,2,89975,44987.5,674,0,0.0,2,2,2,0,Seasonal Buyer
11951,6371b3701fa550dbbe3c3bce,2023-10-11,82,2,484400000,242200000.0,3633000,0,0.0,1,1,1,0,Seasonal Buyer
11952,6371d4b41fa550dbbe3e08e0,2023-10-01,92,1,138000,138000.0,1035,1,50000.0,1,1,1,0,Seasonal Buyer
11954,6371ddc11fa550dbbe3e5c94,2023-10-12,81,1,98000,98000.0,735,1,45000.0,1,1,1,0,Seasonal Buyer
11958,637230abaeaee10db03338f4,2023-10-18,75,1,22210,22210.0,166,0,0.0,1,1,1,0,Seasonal Buyer
11966,637361e2aeaee10db045561a,2023-09-01,122,3,38802825,12934275.0,291020,0,0.0,1,1,1,0,Seasonal Buyer
11969,637447214fb0df62238c0b9f,2023-10-07,86,3,27708375,9236125.0,207812,0,0.0,1,1,1,0,Seasonal Buyer
11973,63746a7a283766a60844bdc2,2023-08-11,143,5,6830274,1366054.8,51223,0,0.0,3,1,2,0,Seasonal Buyer
11975,63749a3deacf9d1bbd4609c1,2023-07-15,170,1,357000,357000.0,2677,0,0.0,1,1,1,0,Seasonal Buyer
11976,63749f2a283766a60847836c,2023-10-10,83,1,417500,417500.0,3131,0,0.0,1,1,1,0,Seasonal Buyer
11977,6374c0eed1a5139bbdda423b,2023-09-05,118,1,12210,12210.0,91,0,0.0,1,1,1,0,Seasonal Buyer
11980,6374fa363dfef66d0d3bb804,2023-10-03,90,1,119000,119000.0,892,1,50000.0,1,1,1,0,Seasonal Buyer
11981,637598523dfef66d0d3f5de3,2023-09-30,93,3,1594500,531500.0,11957,3,400000.0,1,1,1,0,Seasonal Buyer
11982,63759b873dfef66d0d3ff1e3,2023-07-05,180,1,121000,121000.0,907,1,50000.0,1,1,1,0,Seasonal Buyer
11987,6375b0da3dfef66d0d444959,2023-08-30,124,2,615000,307500.0,4612,1,50000.0,1,1,1,0,Seasonal Buyer
11988,6375b5d93dfef66d0d453c9d,2023-07-25,160,1,107000,107000.0,802,1,49000.0,1,1,1,0,Seasonal Buyer
11989,6375cbb43dfef66d0d484e67,2023-08-16,138,1,230000,230000.0,1725,1,50000.0,1,1,1,0,Seasonal Buyer
11991,6375d06f3dfef66d0d48cdc0,2023-10-26,67,1,237000,237000.0,1777,1,50000.0,1,1,1,0,Seasonal Buyer
11992,6375d4143dfef66d0d49681d,2023-10-06,87,2,199000,99500.0,1492,1,42500.0,2,2,2,0,Seasonal Buyer
11993,6375d9d23dfef66d0d4a7c6e,2023-09-22,101,1,200000,200000.0,1500,1,50000.0,1,1,1,0,Seasonal Buyer
11997,6375f2fea15fcee0426eb13a,2023-08-20,134,2,90024300,45012150.0,675181,0,0.0,1,1,1,0,Seasonal Buyer
11998,6375f975a15fcee0426f4de6,2023-09-30,93,2,174714000,87357000.0,1310355,0,0.0,2,2,2,0,Seasonal Buyer
11999,6375fbfa3dfef66d0d51dfc5,2023-10-25,68,1,199000,199000.0,1492,1,50000.0,1,1,1,0,Seasonal Buyer
12000,63760461d1a5139bbde21744,2023-08-23,131,2,10495050,5247525.0,78712,0,0.0,1,1,1,0,Seasonal Buyer
12001,637605043dfef66d0d532f3d,2023-09-30,93,1,317000,317000.0,2377,1,50000.0,1,1,1,0,Seasonal Buyer
12014,6377059311c5155a217b95c7,2023-09-09,114,1,53296560,53296560.0,399724,0,0.0,1,1,1,0,Seasonal Buyer
12015,637708c711c5155a217bcabf,2023-10-12,81,2,188949,94474.5,1417,0,0.0,2,1,2,0,Seasonal Buyer
12016,63772e14416ba4eebf64ee12,2023-07-08,177,2,318000,159000.0,2384,1,50000.0,1,1,1,0,Seasonal Buyer
12020,63778f4e416ba4eebf6e3e53,2023-08-24,130,3,477000,159000.0,3577,1,50000.0,1,1,1,0,Seasonal Buyer
12021,6377ab7311c5155a21818526,2023-10-18,75,2,623000,311500.0,4672,0,0.0,1,1,1,0,Seasonal Buyer
12022,63783c0d416ba4eebf7006ad,2023-10-17,76,2,226000,113000.0,1694,1,49000.0,1,1,1,0,Seasonal Buyer
12024,63789eeb416ba4eebf74da0c,2023-09-14,109,1,7659,7659.0,57,0,0.0,1,1,1,0,Seasonal Buyer
12027,6378fc6d11c5155a218489f5,2023-09-07,116,1,109000,109000.0,817,1,50000.0,1,1,1,0,Seasonal Buyer
12030,637a068511c5155a21850794,2023-07-16,169,1,199000,199000.0,1492,1,50000.0,1,1,1,0,Seasonal Buyer
12038,637ae356bf21f6140291efa9,2023-07-08,177,1,6432450,6432450.0,48243,0,0.0,1,1,1,0,Seasonal Buyer
12040,637af198416ba4eebf858b82,2023-09-04,119,3,188117694,62705898.0,1410881,0,0.0,2,1,2,0,Seasonal Buyer
12041,637af603416ba4eebf873810,2023-07-02,183,2,32910000,16455000.0,246825,0,0.0,1,1,1,0,Seasonal Buyer
12048,637b6226779f479b63665445,2023-07-12,173,1,7500,7500.0,56,0,0.0,1,1,1,0,Seasonal Buyer
12049,637b677258e54d63f1b7ea4e,2023-10-14,79,1,337000,337000.0,2527,1,50000.0,1,1,1,0,Seasonal Buyer
12051,637c068e779f479b63682729,2023-07-19,166,1,76200,76200.0,571,0,0.0,1,1,1,0,Seasonal Buyer
12058,637c416c779f479b6368896d,2023-07-25,160,1,62975000,62975000.0,472312,0,0.0,1,1,1,0,Seasonal Buyer
12064,637c7cf2779f479b636db8cd,2023-07-15,170,1,405781142,405781142.0,2028905,0,0.0,1,1,1,0,Seasonal Buyer
12066,637c82ab779f479b636e4267,2023-10-12,81,3,488400,162800.0,3663,0,0.0,1,1,1,0,Seasonal Buyer
12067,637c885a28994b6ab93a0e39,2023-09-14,109,2,295520,147760.0,2215,0,0.0,2,2,2,0,Seasonal Buyer
12068,637c886e779f479b636eae17,2023-10-04,89,1,200000,200000.0,1500,0,0.0,1,1,1,0,Seasonal Buyer
12075,637d996b5088a4dd4212e9ba,2023-10-17,76,1,205000,205000.0,1537,1,50000.0,1,1,1,0,Seasonal Buyer
12077,637dc7cb779f479b63862e85,2023-09-12,111,2,42143700,21071850.0,316076,0,0.0,1,1,1,0,Seasonal Buyer
12079,637dd3d75088a4dd4217cf1c,2023-10-20,73,1,7802000,7802000.0,58515,0,0.0,1,1,1,0,Seasonal Buyer
12082,637e382bf36538a354f4806b,2023-07-23,162,1,6633127,6633127.0,49748,0,0.0,1,1,1,0,Seasonal Buyer
12083,637e38f8aa59b99ca96c50c7,2023-10-20,73,1,39030000,39030000.0,292725,0,0.0,1,1,1,0,Seasonal Buyer
12090,638036b82620d35d92aae1fc,2023-09-06,117,1,147741000,147741000.0,1108057,0,0.0,1,1,1,0,Seasonal Buyer
12091,6380672dc912fd08934d53a4,2023-08-10,144,2,106000,53000.0,794,0,0.0,1,1,1,0,Seasonal Buyer
12093,63808239c912fd08934f6d51,2023-09-02,121,3,10737300,3579100.0,80529,0,0.0,1,1,1,0,Seasonal Buyer
12097,6380ab162620d35d92ba3c8a,2023-08-12,142,1,723000,723000.0,5422,0,0.0,1,1,1,0,Seasonal Buyer
12100,6381a85b2620d35d92c14e47,2023-07-28,157,1,128000,128000.0,960,0,0.0,1,1,1,0,Seasonal Buyer
12101,6382c267c912fd089352af03,2023-10-12,81,2,56000000,28000000.0,420000,0,0.0,1,1,1,0,Seasonal Buyer
12103,638408552620d35d92c9e7b0,2023-10-11,82,5,533766916,106753383.2,4003251,0,0.0,2,1,1,0,Seasonal Buyer
12104,638409b8db22083c837bcd20,2023-10-25,68,1,76196,76196.0,571,0,0.0,1,1,1,0,Seasonal Buyer
12105,63841f5a2620d35d92cd8e94,2023-06-30,185,2,11100000,5550000.0,83250,0,0.0,1,1,1,0,Seasonal Buyer
12107,63842abe2620d35d92d0310c,2023-07-08,177,1,2664000,2664000.0,19980,0,0.0,1,1,1,0,Seasonal Buyer
12110,63843f6adb22083c8382a85c,2023-07-20,165,1,85001,85001.0,637,0,0.0,1,1,1,0,Seasonal Buyer
12112,638447b92620d35d92d65d0b,2023-08-05,149,1,59000,59000.0,442,0,0.0,1,1,1,0,Seasonal Buyer
12114,638452cbc912fd08935ad3eb,2023-08-22,132,4,184348800,46087200.0,1382614,0,0.0,1,1,1,0,Seasonal Buyer
12121,63856355a8fd042b18b399b2,2023-09-05,118,1,57000,57000.0,427,0,0.0,1,1,1,0,Seasonal Buyer
12122,638575f9a8fd042b18b79cc5,2023-09-20,103,2,19999990,9999995.0,149998,0,0.0,1,1,1,0,Seasonal Buyer
