,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
2933,631a5db18755a8a98960a8a3,2023-12-30,2,54,219952097,4073186.9814814813,1649622,5,171450.0,12,3,3,Kecil,0,Hyper-Active Seller
2935,631a5db18755a8a98960a8af,2023-12-30,2,60,4412127137,73535452.28333333,33090931,0,0.0,10,3,6,Menengah,0,Hyper-Active Seller
2936,631a5db18755a8a98960a8ed,2023-11-07,55,1,118980,118980.0,892,1,50000.0,1,1,1,Kecil,0,Hyper-Active Seller
2940,631a5db18755a8a98960a95a,2023-11-24,38,6,238164600,39694100.0,1786231,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
2945,631a5db28755a8a98960aa89,2023-12-30,2,159,1391395609,8750915.779874213,10435398,0,0.0,17,3,6,Menengah,0,Hyper-Active Seller
2947,631a5db38755a8a98960aba2,2023-12-13,19,10,323109544,32310954.4,2423318,0,0.0,2,1,2,Kecil,0,Hyper-Active Seller
2948,631a5db38755a8a98960abca,2023-12-19,13,21,36141821,1721039.0952380951,271059,0,0.0,6,2,3,Mikro,0,Hyper-Active Seller
2949,631a5db38755a8a98960ac20,2023-12-27,5,20,1678737850,83936892.5,12590533,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
2951,631a5db38755a8a98960ac6b,2023-12-26,6,12,5399500,449958.3333333333,40493,0,0.0,6,2,5,Mikro,0,Hyper-Active Seller
2952,631a5db38755a8a98960ac87,2023-12-23,9,59,150646500,2553330.5084745763,1129838,0,0.0,13,2,2,Mikro,0,Hyper-Active Seller
2955,631a5db38755a8a98960acc2,2023-12-29,3,9,1974589,219398.77777777778,14805,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
2957,631a5db48755a8a98960ad0f,2023-12-28,4,19,1755316756,92385092.42105263,13164870,0,0.0,8,3,4,Mikro,0,Hyper-Active Seller
2959,631a5db48755a8a98960ad8c,2023-12-15,17,22,1177015258,53500693.54545455,8827605,0,0.0,7,3,4,Menengah,0,Hyper-Active Seller
2960,631a5db48755a8a98960ad92,2023-12-15,17,21,1453011200,69191009.52380952,10897583,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
2961,631a5db48755a8a98960adb1,2023-12-21,11,75,5265864764,70211530.18666667,39493957,0,0.0,5,2,4,Kecil,0,Hyper-Active Seller
2962,631a5db48755a8a98960adbd,2023-12-30,2,27,2156356930,79865071.48148148,15502752,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
2963,631a5db48755a8a98960add4,2023-11-07,55,3,1258000,419333.3333333333,9435,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
2964,631a5db48755a8a98960adf3,2023-12-07,25,11,376095432,34190493.81818182,2820710,0,0.0,3,2,3,Kecil,0,Hyper-Active Seller
2966,631a5db48755a8a98960ae1b,2023-12-08,24,5,307064480,61412896.0,2302983,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
2967,631a5db58755a8a98960ae21,2023-12-30,2,18,100460506,5581139.222222222,753451,0,0.0,4,1,1,Menengah,0,Hyper-Active Seller
2969,631a5db58755a8a98960ae7a,2023-11-14,48,4,258809680,64702420.0,1941072,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
2970,631a5db58755a8a98960ae88,2023-12-27,5,104,27462263,264060.2211538461,205932,96,6966875.0,100,1,3,Menengah,0,Hyper-Active Seller
2972,631a5db58755a8a98960aed6,2023-12-20,12,13,206296850,15868988.461538462,1547224,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
2973,631a5db58755a8a98960af0c,2023-12-12,20,6,78610734,13101789.0,589578,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
2975,631a5db68755a8a98960af49,2023-11-28,34,14,252480599,18034328.5,1893599,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
2976,631a5db68755a8a98960af70,2023-12-28,4,307,757657000,2467938.1107491856,5682374,1,25000.0,5,2,3,Kecil,0,Hyper-Active Seller
2978,631a5db68755a8a98960afa2,2023-11-25,37,23,726090468,31569150.782608695,5445667,0,0.0,8,1,3,Kecil,0,Hyper-Active Seller
2979,631a5db68755a8a98960afd9,2023-10-28,65,4,899304,224826.0,6743,2,99500.0,3,1,1,Mikro,0,Hyper-Active Seller
2980,631a5db68755a8a98960afe3,2023-11-01,61,2,4417800,2208900.0,33133,0,0.0,1,1,1,Swasta,0,Hyper-Active Seller
2981,631a5db68755a8a98960aff4,2023-12-13,19,6,443814474,73969079.0,3328606,0,0.0,4,3,3,Kecil,0,Hyper-Active Seller
2982,631a5db68755a8a98960affa,2023-12-12,20,7,30489600,4355657.142857143,228671,0,0.0,3,2,2,Menengah,0,Hyper-Active Seller
2986,631a5db78755a8a98960b054,2023-11-08,54,4,275301388,68825347.0,2064758,0,0.0,2,2,2,Menengah,0,Hyper-Active Seller
2988,631a5db78755a8a98960b06d,2023-12-09,23,4,10804518,2701129.5,81033,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
2990,631a5db78755a8a98960b0c4,2023-12-31,1,24,498729512,20780396.333333332,3740466,0,0.0,15,3,7,Menengah,0,Hyper-Active Seller
2993,631a5db78755a8a98960b151,2023-12-28,4,124,750304855,6050845.604838709,5627264,0,0.0,6,1,1,Kecil,0,Hyper-Active Seller
2994,631a5db88755a8a98960b1a7,2023-12-20,12,8,2642373759,330296719.875,13211866,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
2997,631a5db88755a8a98960b1f7,2023-11-21,41,2,3400002,1700001.0,25500,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
2998,631a5db88755a8a98960b295,2023-12-27,5,1,25772812,25772812.0,193296,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3003,631a5db98755a8a98960b35a,2023-12-23,9,28,363440167,12980005.964285715,2725788,0,0.0,10,2,2,Kecil,0,Hyper-Active Seller
3004,631a5db98755a8a98960b36c,2023-12-21,11,18,1597050240,88725013.33333333,11977870,0,0.0,7,1,3,Kecil,0,Hyper-Active Seller
3005,631a5db98755a8a98960b3d2,2023-12-14,18,4,319432704,79858176.0,2395744,0,0.0,2,1,2,Menengah,0,Hyper-Active Seller
3006,631a5db98755a8a98960b3d4,2023-12-16,16,29,951105195,32796730.862068966,7133275,0,0.0,8,1,4,Mikro,0,Hyper-Active Seller
3007,631a5db98755a8a98960b42a,2023-12-08,24,16,150528455,9408028.4375,1128957,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3008,631a5db98755a8a98960b452,2023-12-06,26,27,2222970294,82332233.1111111,16672268,0,0.0,6,3,3,Menengah,0,Hyper-Active Seller
3009,631a5db98755a8a98960b45c,2023-12-14,18,5,21885550,4377110.0,164140,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3012,631a5db98755a8a98960b49c,2023-11-17,45,1,48998,48998.0,367,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3013,631a5dba8755a8a98960b53d,2023-12-19,13,12,940500,78375.0,7051,0,0.0,4,3,3,Mikro,0,Hyper-Active Seller
3016,631a5dbb8755a8a98960b7af,2023-12-26,6,20,1187581200,59379060.0,8906854,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3017,631a5dbc8755a8a98960b8b7,2023-12-30,2,206,664421179,3225345.5291262134,4983063,0,0.0,53,9,15,Mikro,0,Hyper-Active Seller
3018,631a5dbc8755a8a98960b8c0,2023-12-15,17,24,1947266000,81136083.33333333,14604492,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3019,631a5dbe8755a8a98960bc45,2023-12-07,25,5,351679642,70335928.4,2637596,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3020,631a5dbf8755a8a98960bd17,2023-12-27,5,78,280982600,3602341.0256410255,2107352,0,0.0,3,1,2,Kecil,0,Hyper-Active Seller
3022,631a5dc08755a8a98960bead,2023-12-28,4,123,509330070,4140894.8780487804,3819929,0,0.0,4,1,3,Kecil,0,Hyper-Active Seller
3024,631a5dc28755a8a98960c1e3,2023-12-22,10,33,2211010067,67000305.06060606,16582563,0,0.0,6,1,2,Menengah,0,Hyper-Active Seller
3025,631a5dc28755a8a98960c244,2023-12-03,29,1,295891200,295891200.0,1479456,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3026,631a5dc48755a8a98960c3fc,2023-11-13,49,3,9690500,3230166.6666666665,72678,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3027,631a5dc58755a8a98960c55f,2023-12-08,24,3,725695800,241898600.0,4771362,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
3030,631a5fb4aa3096cbda27913c,2023-12-21,11,6,535000,89166.66666666667,4012,0,0.0,4,3,3,Mikro,0,Hyper-Active Seller
3031,631a5fb4aa3096cbda279145,2023-12-08,24,9,15250000,1694444.4444444445,114375,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3032,631a5fb5aa3096cbda27919d,2023-12-22,10,16,839733157,52483322.3125,6297993,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
3034,631a5fb5aa3096cbda27923d,2023-11-07,55,2,210999999,105499999.5,1582499,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3035,631a5fb5aa3096cbda27923f,2023-12-07,25,2,135300000,67650000.0,1014750,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3036,631a5fb5aa3096cbda279259,2023-11-28,34,3,212465000,70821666.66666667,1593487,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3039,631a5fb6aa3096cbda279341,2023-12-27,5,3,383365,127788.33333333333,2874,0,0.0,3,3,3,Mikro,0,Hyper-Active Seller
3040,631a5fb6aa3096cbda279360,2023-11-07,55,1,160000,160000.0,1200,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3043,631a5fb6aa3096cbda2793db,2023-12-31,1,12,17340442,1445036.8333333333,130050,0,0.0,10,7,8,Mikro,0,Hyper-Active Seller
3044,631a5fb7aa3096cbda279436,2023-12-05,27,13,42494340,3268795.3846153845,318704,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3045,631a5fb7aa3096cbda27945d,2023-12-29,3,4,5958000,1489500.0,44685,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3046,631a5fb7aa3096cbda279491,2023-12-13,19,1,205000,205000.0,1537,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3047,631a5fb7aa3096cbda279493,2023-12-28,4,16,8696313,543519.5625,65219,6,150000.0,14,2,4,Menengah,0,Hyper-Active Seller
3048,631a5fb7aa3096cbda279524,2023-12-13,19,2,765900000,382950000.0,3829500,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3052,631a5fb8aa3096cbda2795ec,2023-12-12,20,14,966500937,69035781.21428572,7248751,0,0.0,4,1,1,Menengah,0,Hyper-Active Seller
3053,631a5fb8aa3096cbda27967a,2023-12-31,1,2,78760000,39380000.0,590700,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3056,631a5fb8aa3096cbda2796e4,2023-12-24,8,14,1279332915,91380922.5,9594994,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3058,631a5fb9aa3096cbda279847,2023-12-13,19,6,235000,39166.666666666664,1762,0,0.0,5,1,1,Mikro,0,Hyper-Active Seller
3060,631a5fbaaa3096cbda2799fa,2023-12-15,17,1,92320,92320.0,692,1,50000.0,1,1,1,Mikro,0,Hyper-Active Seller
3062,631a5fbaaa3096cbda279aa3,2023-11-10,52,3,3095702,1031900.6666666666,23216,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
3063,631a5fbaaa3096cbda279b46,2023-11-01,61,3,22725000,7575000.0,170436,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3065,631a5fbbaa3096cbda279c3e,2023-12-21,11,19,660727494,34775131.2631579,4955449,0,0.0,3,1,2,Menengah,0,Hyper-Active Seller
3066,631a5fbcaa3096cbda279d34,2023-11-21,41,1,241900,241900.0,1814,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3067,631a5fbcaa3096cbda279d89,2023-12-07,25,5,738832,147766.4,5540,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3069,631a5fbcaa3096cbda279e08,2023-12-13,19,4,290850000,72712500.0,2181375,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3070,631a5fbdaa3096cbda279edd,2023-11-15,47,4,62081953,15520488.25,465613,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3071,631a5fbdaa3096cbda279f2d,2023-12-08,24,11,42297245,3845204.090909091,317225,0,0.0,7,3,4,Kecil,0,Hyper-Active Seller
3072,631a5fbdaa3096cbda27a006,2023-12-22,10,11,498530980,45320998.18181818,3738978,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3073,631a5fbeaa3096cbda27a083,2023-12-29,3,101,755526265,7480458.0693069305,5666420,0,0.0,57,4,7,Mikro,0,Hyper-Active Seller
3075,631a5fbeaa3096cbda27a103,2023-12-15,17,21,30041990,1430570.9523809524,225306,0,0.0,14,5,7,Mikro,0,Hyper-Active Seller
3076,631a5fbfaa3096cbda27a160,2023-12-23,9,2,5130000,2565000.0,38475,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3077,631a5fc0aa3096cbda27a178,2023-12-05,27,6,58585620,9764270.0,439389,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3080,631a5fc4aa3096cbda27a1fa,2023-11-22,40,4,74980500,18745125.0,562353,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3081,631a5fc5aa3096cbda27a255,2023-12-09,23,2,20843580,10421790.0,156326,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3083,631a5fc6aa3096cbda27a2a0,2023-12-14,18,3,7385450,2461816.6666666665,55390,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3084,631a5fc6aa3096cbda27a2a6,2023-12-08,24,3,109457700,36485900.0,820932,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3086,631a5fc7aa3096cbda27a2f9,2023-12-01,31,14,621765401,44411814.35714286,4663236,0,0.0,7,3,6,Kecil,0,Hyper-Active Seller
3087,631a5fc7aa3096cbda27a30f,2023-12-12,20,17,4006000,235647.0588235294,30040,14,1487680.0,15,0,0,Mikro,0,Hyper-Active Seller
3088,631a5fc7aa3096cbda27a319,2023-12-20,12,8,800000,100000.0,6000,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
3089,631a5fc7aa3096cbda27a329,2023-11-07,55,1,33000,33000.0,247,0,0.0,1,0,0,Mikro,0,Hyper-Active Seller
3090,631a5fc8aa3096cbda27a335,2023-11-24,38,7,372000000,53142857.14285714,2790000,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3091,631a5fc8aa3096cbda27a34d,2023-12-15,17,18,549443812,30524656.222222224,4120817,0,0.0,9,1,1,Kecil,0,Hyper-Active Seller
3092,631a5fc8aa3096cbda27a38a,2023-12-23,9,17,2044000,120235.29411764706,15330,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
3093,631a5fc9aa3096cbda27a3b2,2023-12-21,11,24,326245573,13593565.541666666,2446829,0,0.0,9,1,4,Mikro,0,Hyper-Active Seller
3096,631a5fc9aa3096cbda27a41d,2023-12-19,13,1,90000000,90000000.0,675000,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3097,631a5fc9aa3096cbda27a431,2023-12-27,5,4,324000,81000.0,2429,0,0.0,4,2,2,Kecil,0,Hyper-Active Seller
3099,631a5fc9aa3096cbda27a4a3,2023-12-30,2,11,979190,89017.27272727272,7340,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
3102,631a5fc9aa3096cbda27a59b,2023-10-31,62,4,416800,104200.0,3125,0,0.0,4,4,4,Mikro,0,Hyper-Active Seller
3103,631a5fc9aa3096cbda27a5a1,2023-12-08,24,3,597500,199166.66666666666,4481,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3105,631a5fcaaa3096cbda27a5d5,2023-12-29,3,74,17465441190,236019475.54054055,100453067,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3106,631a5fcaaa3096cbda27a5ed,2023-11-08,54,8,10803424,1350428.0,81022,0,0.0,5,3,5,Menengah,0,Hyper-Active Seller
3107,631a5fcaaa3096cbda27a601,2023-12-29,3,71,12272983598,172858923.91549295,32912096,0,0.0,19,3,5,Menengah,0,Hyper-Active Seller
3108,631a5fcaaa3096cbda27a63e,2023-12-15,17,9,565767000,62863000.0,4243250,0,0.0,3,1,3,Mikro,0,Hyper-Active Seller
3111,631a5fcbaa3096cbda27a75e,2023-12-19,13,5,320000,64000.0,2399,0,0.0,5,1,1,Mikro,0,Hyper-Active Seller
3113,631a5fcbaa3096cbda27a79e,2023-12-01,31,4,130500,32625.0,978,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
3120,631a5fccaa3096cbda27a8c2,2023-12-30,2,41,1156245459,28201108.756097563,8671830,0,0.0,16,2,6,Mikro,0,Hyper-Active Seller
3121,631a5fccaa3096cbda27a8ff,2023-12-27,5,13,1500616100,115432007.6923077,11254615,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3122,631a5fccaa3096cbda27a975,2023-12-31,1,2,6711400,3355700.0,50335,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3124,631a5fccaa3096cbda27a993,2023-12-16,16,28,93518500,3339946.4285714286,701382,0,0.0,9,1,2,Mikro,0,Hyper-Active Seller
3125,631a5fcdaa3096cbda27a9b3,2023-12-27,5,37,71381550,1929231.0810810812,535358,2,100000.0,6,2,2,Mikro,0,Hyper-Active Seller
3126,631a5fcdaa3096cbda27a9eb,2023-10-28,65,1,77000,77000.0,577,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3128,631a5fcdaa3096cbda27aa09,2023-12-28,4,37,236492950,6391701.3513513515,1773696,0,0.0,5,2,2,Mikro,0,Hyper-Active Seller
3132,631a5fcdaa3096cbda27aa2c,2023-12-05,27,12,508638900,42386575.0,3814787,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3133,631a5fcdaa3096cbda27aa2f,2023-12-23,9,6,72763760,12127293.333333334,545726,0,0.0,3,1,2,Menengah,0,Hyper-Active Seller
3135,631a5fcdaa3096cbda27aa3c,2023-12-30,2,327,6950222952,21254504.440366972,52126511,0,0.0,8,2,4,Menengah,0,Hyper-Active Seller
3137,631a5fcdaa3096cbda27aa59,2023-12-15,17,2,23615916,11807958.0,177118,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3138,631a5fcdaa3096cbda27aa61,2023-12-27,5,23,706596000,30721565.217391305,5299466,0,0.0,10,8,10,Mikro,0,Hyper-Active Seller
3139,631a5fcdaa3096cbda27aa6b,2023-12-30,2,18,44240000,2457777.777777778,331800,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3140,631a5fcdaa3096cbda27aa75,2023-12-08,24,2,339999998,169999999.0,2549998,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3141,631a5fcdaa3096cbda27aa79,2023-12-01,31,5,63820500,12764100.0,478651,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3143,631a5fcdaa3096cbda27aad9,2023-12-29,3,17,332685173,19569716.05882353,2495134,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3144,631a5fcdaa3096cbda27aadf,2023-12-27,5,89,1259908880,14156279.550561797,9449276,3,71900.0,14,4,6,Menengah,0,Hyper-Active Seller
3146,631a5fcdaa3096cbda27aaef,2023-12-30,2,18,189589420,10532745.555555556,1421915,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
3147,631a5fcdaa3096cbda27aaf1,2023-12-16,16,13,145705220,11208093.846153846,1092787,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3148,631a5fcdaa3096cbda27aaf3,2023-12-12,20,35,177591030,5074029.428571428,1331922,0,0.0,5,2,4,Mikro,0,Hyper-Active Seller
3149,631a5fcdaa3096cbda27aaf9,2023-12-30,2,233,229063005,983103.0257510729,1717857,6,252300.0,78,15,30,Mikro,0,Hyper-Active Seller
3152,631a5fceaa3096cbda27ab21,2023-12-13,19,22,28618900,1300859.0909090908,214633,0,0.0,4,1,2,Mikro,0,Hyper-Active Seller
3153,631a5fceaa3096cbda27ab31,2023-12-17,15,6,270869680,45144946.666666664,2031521,0,0.0,3,3,3,Mikro,0,Hyper-Active Seller
3154,631a5fceaa3096cbda27ab51,2023-11-24,38,3,1272500,424166.6666666667,9543,2,317313.0,2,1,1,Mikro,0,Hyper-Active Seller
3155,631a5fceaa3096cbda27ab81,2023-12-16,16,25,74053291,2962131.64,555387,0,0.0,9,2,3,Mikro,0,Hyper-Active Seller
3156,631a5fceaa3096cbda27abad,2023-12-28,4,14,154341173,11024369.5,1157551,1,25000.0,4,2,3,Kecil,0,Hyper-Active Seller
3157,631a5fd2aa3096cbda27ae84,2023-12-08,24,1,23800,23800.0,178,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3158,631a5fd2aa3096cbda27aea2,2023-12-30,2,2,143764800,71882400.0,1078236,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3159,631a5fd3aa3096cbda27aeff,2023-12-16,16,1,372000,372000.0,2790,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3161,631a62e78755a8a989620c78,2023-12-06,26,7,652590000,93227142.85714285,4894425,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3164,631a62e78755a8a989620cb1,2023-12-06,26,1,480000,480000.0,3600,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3166,631a62e78755a8a989620cbd,2023-12-13,19,7,5391100,770157.1428571428,40432,2,100000.0,7,2,3,Mikro,0,Hyper-Active Seller
3167,631a62e88755a8a989620d09,2023-12-06,26,3,500000,166666.66666666666,3750,1,17000.0,3,1,1,Mikro,0,Hyper-Active Seller
3169,631a62e88755a8a989620d2c,2023-12-12,20,6,222630885,37105147.5,1669729,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3171,631a62e98755a8a989620d53,2023-12-09,23,10,294571690,29457169.0,2209282,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3173,631a62e98755a8a989620d5f,2023-12-14,18,1,9099980,9099980.0,68249,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3175,631a62e98755a8a989620d77,2023-12-23,9,3,540000,180000.0,4049,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3177,631a62e98755a8a989620dde,2023-12-02,30,5,4645600,929120.0,34840,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3181,631a62eb8755a8a989620e89,2023-12-06,26,2,10770500,5385250.0,80778,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3183,631a62eb8755a8a989620e8d,2023-12-08,24,3,135000000,45000000.0,1012500,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3184,631a62eb8755a8a989620e9c,2023-11-15,47,7,24254000,3464857.1428571427,181904,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3188,631a62eb8755a8a989620ee6,2023-12-28,4,69,1719455400,24919643.47826087,12895890,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
3190,631a62ec8755a8a989620efa,2023-12-28,4,30,126012225,4200407.5,945084,0,0.0,4,1,1,Kecil,0,Hyper-Active Seller
3192,631a62ec8755a8a989620f02,2023-12-29,3,3,9340000,3113333.3333333335,70050,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3193,631a62ec8755a8a989620f15,2023-11-24,38,9,49377000,5486333.333333333,370326,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3194,631a62ec8755a8a989620f19,2023-12-14,18,1,33371000,33371000.0,250282,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3195,631a62ed8755a8a989620f27,2023-12-28,4,108,72437420,670716.8518518518,543246,0,0.0,6,2,4,Mikro,0,Hyper-Active Seller
3200,631a62ee8755a8a989620fb4,2023-11-30,32,2,217500,108750.0,1631,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
3201,631a62ee8755a8a989620fb8,2023-12-28,4,10,392500,39250.0,2940,0,0.0,7,1,1,Mikro,0,Hyper-Active Seller
3202,631a62ee8755a8a989620fbe,2023-12-30,2,10,909600,90960.0,6821,0,0.0,8,1,3,Mikro,0,Hyper-Active Seller
3204,631a62ee8755a8a989621016,2023-12-13,19,2,59684700,29842350.0,447635,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
3206,631a62ef8755a8a989621084,2023-12-09,23,13,613986,47229.692307692305,4600,1,7000.0,3,1,1,Mikro,0,Hyper-Active Seller
3207,631a62f08755a8a9896210ef,2023-12-30,2,1,234923278,234923278.0,1761924,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3208,631a62f08755a8a9896210f9,2023-12-29,3,14,24950740,1782195.7142857143,187124,0,0.0,12,3,6,Menengah,0,Hyper-Active Seller
3209,631a62f08755a8a989621106,2023-11-29,33,2,130000,65000.0,974,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
3210,631a62f08755a8a989621121,2023-12-30,2,66,80839380,1224839.0909090908,606266,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
3211,631a62f08755a8a989621129,2023-12-29,3,56,417141677,7448958.517857143,3128537,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3212,631a62f08755a8a989621153,2023-12-23,9,31,546973075,17644292.741935484,4102286,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
3221,631a62f48755a8a9896212bf,2023-12-19,13,38,899376057,23667790.97368421,6745310,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3222,631a62f48755a8a9896212ca,2023-12-07,25,1,25037536,25037536.0,187781,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3225,631a62f58755a8a9896212ff,2023-12-12,20,33,3439865100,104238336.36363636,25798985,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
3226,631a62f58755a8a98962131a,2023-12-22,10,46,109716330,2385137.6086956523,822853,1,25000.0,36,7,12,Mikro,0,Hyper-Active Seller
3227,631a62f5aa3096cbda28def7,2023-11-17,45,3,22226000,7408666.666666667,166695,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3229,631a62f68755a8a989621346,2023-12-29,3,43,196068050,4559722.0930232555,1470503,0,0.0,7,3,4,Mikro,0,Hyper-Active Seller
3232,631a62f68755a8a98962137c,2023-12-14,18,9,165000000,18333333.333333332,1237500,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
3233,631a62f6aa3096cbda28df29,2023-12-09,23,1,53662950,53662950.0,402472,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
3234,631a62f6aa3096cbda28df41,2023-12-14,18,30,1700736003,56691200.1,12001007,0,0.0,2,2,2,Kecil,0,Hyper-Active Seller
3236,631a62f6aa3096cbda28df50,2023-12-22,10,6,141455000,23575833.333333332,1060912,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3237,631a62f6aa3096cbda28df67,2023-12-12,20,29,398839000,13753068.965517242,2991279,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
3238,631a62f6aa3096cbda28df69,2023-12-13,19,23,67618500,2939934.782608696,507136,0,0.0,6,4,4,Kecil,0,Hyper-Active Seller
3239,631a62f6aa3096cbda28df87,2023-12-19,13,63,131851990,2092888.7301587302,988859,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
3241,631a62f6aa3096cbda28dfa6,2023-12-23,9,24,1343528353,55980348.041666664,10076456,0,0.0,7,1,2,Kecil,0,Hyper-Active Seller
3242,631a62f6aa3096cbda28dfae,2023-12-31,1,2,109589190,54794595.0,821918,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
