seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
631a62f6aa3096cbda28df87,2023-12-19,13,63,131851990,2092888.7301587302,988859,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a62f6aa3096cbda28df8b,2023-07-13,172,1,45309998,45309998.0,339824,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a62f6aa3096cbda28dfa6,2023-12-23,9,24,1343528353,55980348.041666664,10076456,0,0.0,7,1,2,Kecil,0,Hyper-Active Seller
631a62f6aa3096cbda28dfae,2023-12-31,1,2,109589190,54794595.0,821918,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62f6aa3096cbda28dfb2,2023-10-06,87,1,39999999,39999999.0,299999,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a62f6aa3096cbda28dfc6,2023-01-28,338,1,4870000,4870000.0,36525,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62f6aa3096cbda28dff3,2023-06-27,188,2,187194,93597.0,1403,1,50000.0,2,1,1,Mikro,2,Seasonal Seller
631a62f6aa3096cbda28e012,2023-09-29,94,2,186000000,93000000.0,1395000,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a62f78755a8a9896213a6,2023-10-24,69,1,3698520,3698520.0,27738,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a62f78755a8a9896213b3,2023-12-07,25,1,123000,123000.0,922,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a62f78755a8a9896213dc,2023-10-17,76,1,106000,106000.0,795,1,50000.0,1,1,1,Mikro,2,Seasonal Seller
631a62f78755a8a9896213e4,2023-04-05,271,2,74092500,37046250.0,555693,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62f7aa3096cbda28e038,2023-11-17,45,7,629120200,89874314.28571428,4718400,0,0.0,3,3,3,Kecil,0,Hyper-Active Seller
631a62f88755a8a9896213f2,2023-06-24,191,2,169918775,84959387.5,1274390,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62f88755a8a98962140d,2023-03-15,292,1,110000,110000.0,825,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62f88755a8a989621415,2023-10-26,67,1,169970,169970.0,1274,1,50000.0,1,1,1,Mikro,2,Seasonal Seller
631a62f88755a8a98962142b,2023-07-04,181,2,240000,120000.0,1800,0,0.0,2,2,2,Menengah,2,Seasonal Seller
631a62f88755a8a989621458,2023-10-02,91,2,125099874,62549937.0,938248,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a62f8aa3096cbda28e03e,2023-12-08,24,4,122635110,30658777.5,919763,0,0.0,3,1,2,Mikro,0,Hyper-Active Seller
631a62f8aa3096cbda28e04e,2023-12-20,12,21,560124000,26672571.42857143,4200930,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a62f8aa3096cbda28e066,2023-12-19,13,8,311039760,38879970.0,2332792,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a62f8aa3096cbda28e06d,2023-12-29,3,45,211714314,4704762.533333333,1587846,0,0.0,7,3,4,Mikro,0,Hyper-Active Seller
631a62f98755a8a9896214b0,2023-10-07,86,5,326448765,65289753.0,2448364,0,0.0,2,1,2,Mikro,2,Seasonal Seller
631a62f98755a8a9896214bd,2023-01-10,356,1,156862,156862.0,1176,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62f98755a8a9896214e3,2023-12-27,5,17,751287155,44193362.058823526,5634647,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a62f98755a8a98962150f,2023-12-22,10,12,6055000,504583.3333333333,45411,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
631a62f98755a8a989621518,2023-10-31,62,3,174225600,58075200.0,1306692,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a62f9aa3096cbda28e076,2023-12-13,19,4,37928700,9482175.0,284464,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a62fa8755a8a989621534,2023-09-30,93,1,22000,22000.0,165,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a62fa8755a8a989621538,2023-12-15,17,4,439710300,109927575.0,3297827,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62fa8755a8a98962159d,2023-06-27,188,1,28737500,28737500.0,215531,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a62fa8755a8a9896215c1,2023-11-04,58,5,170865925,34173185.0,1281493,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62faaa3096cbda28e088,2023-12-28,4,2,22214874,11107437.0,166611,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a62faaa3096cbda28e0d0,2023-01-24,342,1,11500000,11500000.0,86250,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a62faaa3096cbda28e0db,2023-10-20,73,6,169898511,28316418.5,1274236,0,0.0,3,0,0,Kecil,2,Seasonal Seller
631a62faaa3096cbda28e0df,2023-12-14,18,1,28425000,28425000.0,213187,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62faaa3096cbda28e0e5,2023-09-29,94,5,368048583,73609716.6,2760364,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a62fb8755a8a989621608,2023-10-24,69,9,219999012,24444334.666666668,1649988,0,0.0,3,2,2,Mikro,2,Seasonal Seller
631a62fb8755a8a989621615,2023-12-12,20,1,54591781,54591781.0,409438,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62fb8755a8a989621633,2023-12-15,17,2,20385000,10192500.0,152887,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a62fbaa3096cbda28e0fe,2023-12-13,19,27,269524200,9982377.777777778,2021430,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a62fbaa3096cbda28e111,2023-04-23,253,1,160000,160000.0,1200,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62fbaa3096cbda28e116,2023-12-06,26,11,107461639,9769239.909090908,805958,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a62fc8755a8a989621650,2023-12-08,24,2,661590,330795.0,4961,1,50000.0,2,1,2,Kecil,0,Hyper-Active Seller
631a62fc8755a8a989621666,2023-04-26,250,2,199866600,99933300.0,1498999,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a62fc8755a8a989621670,2023-12-31,1,57,409202800,7178996.49122807,3069010,0,0.0,4,1,1,Mikro,0,Hyper-Active Seller
631a62fcaa3096cbda28e139,2023-12-14,18,7,302951412,43278773.14285714,2272130,0,0.0,4,1,2,Mikro,0,Hyper-Active Seller
631a62fcaa3096cbda28e153,2023-09-29,94,1,137000000,137000000.0,1027500,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a62fcaa3096cbda28e168,2023-10-03,90,7,78000000,11142857.142857144,585000,0,0.0,3,2,2,Menengah,2,Seasonal Seller
631a62fd8755a8a98962167c,2023-12-15,17,11,33750000,3068181.8181818184,253125,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a62fd8755a8a9896216b0,2023-10-11,82,3,460800,153600.0,3455,3,150000.0,2,1,1,Mikro,2,Seasonal Seller
631a62fe8755a8a98962172b,2023-02-10,325,1,484400,484400.0,3633,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a62fe8755a8a98962173a,2023-11-21,41,6,5334500,889083.3333333334,40007,0,0.0,5,3,5,Mikro,0,Hyper-Active Seller
631a62feaa3096cbda28e1fb,2023-10-10,83,1,194250000,194250000.0,1456875,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a62feaa3096cbda28e21a,2023-12-27,5,6,758080000,126346666.66666667,5047350,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a62feaa3096cbda28e226,2023-12-12,20,8,887889000,110986125.0,6659167,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a62feaa3096cbda28e22f,2023-12-14,18,13,13162500,1012500.0,98714,0,0.0,6,3,3,Mikro,0,Hyper-Active Seller
631a62feaa3096cbda28e235,2023-12-27,5,25,59178000,2367120.0,443831,1,81000.0,10,4,5,Mikro,0,Hyper-Active Seller
631a62feaa3096cbda28e244,2023-01-11,355,1,2513184,2513184.0,18848,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a62ff8755a8a989621772,2023-08-23,131,1,11269053,11269053.0,84517,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a62ff8755a8a98962177d,2023-09-13,110,1,58275000,58275000.0,437062,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a62ff8755a8a989621781,2023-12-27,5,45,411216346,9138141.022222223,3084115,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a62ff8755a8a98962179a,2023-12-05,27,1,15009009,15009009.0,112567,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a62ff8755a8a9896217c5,2023-12-28,4,10,549786228,54978622.8,4123393,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a62ff8755a8a9896217f2,2023-12-15,17,14,294624329,21044594.92857143,2209678,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a62ffaa3096cbda28e29f,2023-12-08,24,6,210178500,35029750.0,1576336,0,0.0,4,1,1,Mikro,0,Hyper-Active Seller
631a62ffaa3096cbda28e2b0,2023-11-30,32,8,191998335,23999791.875,1439985,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a63008755a8a989621838,2023-11-08,54,1,188000,188000.0,1410,1,50000.0,1,1,1,Mikro,0,Hyper-Active Seller
631a63008755a8a98962188f,2023-12-07,25,4,564160,141040.0,4230,0,0.0,4,2,2,Mikro,0,Hyper-Active Seller
631a63008755a8a9896218c7,2023-12-14,18,8,361157564,45144695.5,2708678,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a63008755a8a9896218d9,2023-06-16,199,1,88315,88315.0,662,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a63008755a8a989621914,2023-12-13,19,12,363525000,30293750.0,2726437,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
631a63008755a8a989621946,2023-06-28,187,1,72000,72000.0,540,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a6300aa3096cbda28e2ff,2023-12-15,17,3,31324200,10441400.0,234931,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a6300aa3096cbda28e301,2023-11-25,37,8,18805662,2350707.75,141039,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
631a6300aa3096cbda28e30c,2023-12-12,20,4,12057000,3014250.0,90427,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6300aa3096cbda28e319,2023-05-20,226,1,214177275,214177275.0,1606329,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a63018755a8a9896219e8,2023-11-08,54,1,63270,63270.0,474,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a63018755a8a989621a54,2023-12-23,9,66,449154850,6805376.515151516,3368628,0,0.0,3,1,1,Mikro,0,Hyper-Active Seller
631a6301aa3096cbda28e336,2023-12-08,24,5,73432272,14686454.4,550740,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6301aa3096cbda28e34f,2023-11-10,52,1,16273379,16273379.0,122050,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a6301aa3096cbda28e351,2023-06-24,191,3,51600000,17200000.0,387000,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a6301aa3096cbda28e362,2023-12-08,24,12,888464000,74038666.66666667,6663479,0,0.0,4,1,2,Kecil,0,Hyper-Active Seller
631a63028755a8a989621a83,2023-03-08,299,1,41000,41000.0,307,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a63028755a8a989621ad4,2023-11-24,38,1,85873,85873.0,644,1,50000.0,1,1,1,Mikro,0,Hyper-Active Seller
631a63028755a8a989621aff,2023-10-19,74,4,5514999,1378749.75,41361,0,0.0,2,1,1,Mikro,2,Seasonal Seller
631a63028755a8a989621b01,2023-08-10,144,2,173220,86610.0,1298,1,50000.0,2,2,2,Mikro,2,Seasonal Seller
631a63028755a8a989621b03,2023-11-23,39,12,11751874251,979322854.25,37682007,0,0.0,5,5,5,Menengah,0,Hyper-Active Seller
631a63028755a8a989621b09,2023-10-12,81,3,353454550,117818183.33333333,2650909,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a63028755a8a989621b19,2023-01-06,360,1,139524336,139524336.0,1046432,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
631a6302aa3096cbda28e388,2023-12-21,11,3,119047500,39682500.0,892855,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6302aa3096cbda28e39a,2023-08-12,142,5,188266400,37653280.0,1411997,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a63038755a8a989621b38,2023-11-09,53,6,354216000,59036000.0,2656619,0,0.0,5,1,1,Kecil,0,Hyper-Active Seller
631a63038755a8a989621b3f,2023-10-13,80,3,153753426,51251142.0,1153150,0,0.0,2,1,1,Kecil,2,Seasonal Seller
631a63038755a8a989621b62,2023-12-30,2,1,116200,116200.0,871,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6303aa3096cbda28e3b0,2023-10-31,62,1,211500,211500.0,1586,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6304aa3096cbda28e3c0,2023-09-21,102,1,107524414,107524414.0,806433,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a6304aa3096cbda28e3cd,2023-12-15,17,2,59307300,29653650.0,444804,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a6304aa3096cbda28e3cf,2023-12-22,10,59,68661003,1163745.813559322,514948,0,0.0,11,2,4,Mikro,0,Hyper-Active Seller
631a63058755a8a989621b97,2023-12-06,26,2,77079500,38539750.0,578096,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a63058755a8a989621baa,2023-08-17,137,1,49950000,49950000.0,374625,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a6305aa3096cbda28e3e5,2023-10-10,83,1,114000,114000.0,855,1,50000.0,1,1,1,Kecil,2,Seasonal Seller
631a6305aa3096cbda28e3f8,2023-12-30,2,18,2046736,113707.55555555556,15348,17,757040.0,14,1,1,Kecil,0,Hyper-Active Seller
631a6305aa3096cbda28e403,2023-12-16,16,1,128000,128000.0,960,1,48000.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e407,2023-12-30,2,124,146214404,1179148.4193548388,1096577,0,0.0,12,5,8,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e417,2023-12-14,18,2,26950100,13475050.0,202125,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e427,2023-12-16,16,6,15827000,2637833.3333333335,118700,0,0.0,3,2,2,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e42e,2023-11-15,47,4,7086500,1771625.0,53148,0,0.0,4,1,4,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e434,2023-11-19,43,5,573531971,114706394.2,2925310,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e436,2023-12-14,18,1,49925,49925.0,374,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e43a,2023-08-31,123,2,271950000,135975000.0,2039624,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a6305aa3096cbda28e44a,2023-12-12,20,14,135390400,9670742.857142856,1015426,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e469,2023-08-09,145,1,33855000,33855000.0,253912,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a6305aa3096cbda28e479,2023-10-17,76,3,213995250,71331750.0,1604963,0,0.0,2,2,2,Menengah,2,Seasonal Seller
631a6305aa3096cbda28e47b,2023-12-06,26,9,31892520,3543613.3333333335,239191,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e485,2023-12-07,25,13,627490600,48268507.692307696,4706179,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e49c,2023-11-11,51,2,181080,90540.0,1357,2,75000.0,2,1,1,Mikro,0,Hyper-Active Seller
631a6305aa3096cbda28e49e,2023-11-04,58,2,19003200,9501600.0,142524,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a63068755a8a989621bd5,2023-12-20,12,15,40294732,2686315.466666667,302207,0,0.0,4,2,3,Mikro,0,Hyper-Active Seller
631a63068755a8a989621bf6,2023-07-21,164,1,37500,37500.0,281,0,0.0,1,0,0,Mikro,2,Seasonal Seller
631a63068755a8a989621c00,2023-12-06,26,4,158827035,39706758.75,1191201,0,0.0,3,2,2,Kecil,0,Hyper-Active Seller
631a63078755a8a989621c0c,2023-12-14,18,13,49555000,3811923.076923077,371662,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6307aa3096cbda28e4d5,2023-12-01,31,7,500890830,71555832.85714285,3756679,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a6307aa3096cbda28e4d9,2023-10-28,65,4,113595200,28398800.0,851962,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a6307aa3096cbda28e4db,2023-06-22,193,1,2236500,2236500.0,16773,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a6307aa3096cbda28e4f3,2023-07-21,164,4,265314665,66328666.25,1989858,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a6307aa3096cbda28e50a,2023-08-14,140,2,130702500,65351250.0,980268,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a6307aa3096cbda28e512,2023-11-07,55,2,363980,181990.0,2729,1,50000.0,2,1,1,Mikro,0,Hyper-Active Seller
631a63088755a8a989621c12,2023-12-12,20,7,174630718,24947245.42857143,1309729,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a6308aa3096cbda28e52f,2023-06-09,206,1,53000,53000.0,397,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a6308aa3096cbda28e531,2023-02-21,314,1,1715000,1715000.0,12862,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a6308aa3096cbda28e538,2023-04-20,256,1,70000,70000.0,525,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a63098755a8a989621c3f,2023-11-02,60,2,199379316,99689658.0,1495344,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a63098755a8a989621c4c,2023-12-13,19,3,995598,331866.0,7466,1,49500.0,3,3,3,Mikro,0,Hyper-Active Seller
631a63098755a8a989621c56,2023-11-17,45,1,52947000,52947000.0,397102,0,0.0,1,1,1,Menengah,0,Hyper-Active Seller
631a6309aa3096cbda28e567,2023-12-21,11,39,47678000,1222512.8205128205,357575,0,0.0,8,4,6,Mikro,0,Hyper-Active Seller
631a6309aa3096cbda28e56b,2023-11-28,34,3,1950008,650002.6666666666,14624,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a6309aa3096cbda28e572,2023-07-11,174,2,822000,411000.0,6164,0,0.0,2,2,2,Mikro,2,Seasonal Seller
631a6309aa3096cbda28e574,2023-12-13,19,7,51242736,7320390.857142857,384317,0,0.0,5,2,3,Mikro,0,Hyper-Active Seller
631a6309aa3096cbda28e579,2023-12-08,24,25,498305719,19932228.76,3737284,0,0.0,6,2,6,Kecil,0,Hyper-Active Seller
631a630a8755a8a989621c67,2023-12-21,11,24,170179864,7090827.666666667,1276337,0,0.0,13,3,5,Kecil,0,Hyper-Active Seller
631a630a8755a8a989621c6d,2023-12-02,30,4,1918435,479608.75,14386,0,0.0,2,1,2,Kecil,0,Hyper-Active Seller
631a630aaa3096cbda28e589,2023-11-30,32,14,775031769,55359412.071428575,5812732,0,0.0,6,2,4,Mikro,0,Hyper-Active Seller
631a630aaa3096cbda28e598,2023-01-17,349,1,105000,105000.0,787,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a630aaa3096cbda28e5a3,2023-12-13,19,2,195970500,97985250.0,1469778,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630aaa3096cbda28e5a9,2023-12-26,6,81,96612893,1192751.7654320989,724586,1,0.0,11,3,5,Mikro,0,Hyper-Active Seller
631a630aaa3096cbda28e5ad,2023-06-20,195,1,103290,103290.0,774,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a630aaa3096cbda28e5b8,2023-11-23,39,2,280070,140035.0,2100,0,0.0,2,2,2,Mikro,0,Hyper-Active Seller
631a630aaa3096cbda28e5cd,2023-11-11,51,8,910843800,113855475.0,4072977,0,0.0,2,1,2,Mikro,0,Hyper-Active Seller
631a630aaa3096cbda28e5d5,2023-12-20,12,25,162664264,6506570.56,1219973,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630aaa3096cbda28e5df,2023-10-07,86,1,8344980,8344980.0,62587,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a630aaa3096cbda28e5e3,2023-05-18,228,1,50505000,50505000.0,378787,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
631a630aaa3096cbda28e5e5,2023-07-15,170,1,163890,163890.0,1229,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a630aaa3096cbda28e5e7,2023-12-22,10,2,13157238,6578619.0,98678,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630aaa3096cbda28e5f5,2023-12-13,19,6,226440000,37740000.0,1698300,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630b8755a8a989621c96,2023-10-06,87,1,90000,90000.0,675,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a630b8755a8a989621cb6,2023-12-27,5,14,1067119979,76222855.64285715,8003393,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630baa3096cbda28e632,2023-12-20,12,6,29409637,4901606.166666667,220570,0,0.0,3,1,2,Mikro,0,Hyper-Active Seller
631a630baa3096cbda28e63a,2023-12-28,4,8,885147300,110643412.5,5993248,0,0.0,2,1,1,Kecil,0,Hyper-Active Seller
631a630c8755a8a989621ce6,2023-07-29,156,1,59091960,59091960.0,443189,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a630c8755a8a989621cea,2023-11-16,46,1,6580000,6580000.0,49350,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630c8755a8a989621cf8,2023-11-17,45,1,68700,68700.0,515,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630c8755a8a989621d07,2023-09-29,94,5,2620000,524000.0,19650,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a630c8755a8a989621d21,2023-12-21,11,68,311036000,4574058.823529412,2332763,0,0.0,22,4,8,Mikro,0,Hyper-Active Seller
631a630c8755a8a989621d23,2023-09-29,94,4,6185382,1546345.5,46389,0,0.0,2,1,1,Kecil,2,Seasonal Seller
631a630c8755a8a989621d2b,2023-10-31,62,5,780600,156120.0,5853,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630c8755a8a989621d3d,2023-10-12,81,2,237637,118818.5,1781,1,50000.0,1,1,1,Mikro,2,Seasonal Seller
631a630c8755a8a989621d43,2023-11-03,59,16,1172474000,73279625.0,8793555,0,0.0,2,1,1,Menengah,0,Hyper-Active Seller
631a630c8755a8a989621d85,2023-11-22,40,4,1051198860,262799715.0,5917554,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630caa3096cbda28e68c,2023-12-21,11,1,92400,92400.0,693,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630caa3096cbda28e6b0,2023-12-09,23,4,295442040,73860510.0,2215814,0,0.0,3,1,1,Menengah,0,Hyper-Active Seller
631a630caa3096cbda28e6b8,2023-11-01,61,5,652365298,130473059.6,4892738,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630caa3096cbda28e6ce,2023-12-09,23,1,20500000,20500000.0,153750,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630caa3096cbda28e6d2,2023-12-06,26,14,986484576,70463184.0,7398632,0,0.0,3,1,2,Mikro,0,Hyper-Active Seller
631a630caa3096cbda28e6e8,2023-12-22,10,2,426425,213212.5,3197,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630caa3096cbda28e6ee,2023-10-21,72,5,81409065,16281813.0,610567,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a630d8755a8a989621d9f,2023-12-31,1,35,3537765400,101079011.42857143,26533234,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630d8755a8a989621da1,2023-12-14,18,10,11322622,1132262.2,84916,4,68000.0,9,2,2,Mikro,0,Hyper-Active Seller
631a630d8755a8a989621db1,2023-12-31,1,157,52194000,332445.8598726115,391432,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630d8755a8a989621dc3,2023-12-22,10,40,1246633230,31165830.75,9349733,0,0.0,6,3,4,Kecil,0,Hyper-Active Seller
631a630d8755a8a989621dd4,2023-12-23,9,115,16106802,140059.14782608696,120758,0,0.0,74,4,6,Mikro,0,Hyper-Active Seller
631a630d8755a8a989621df6,2023-10-12,81,1,2614700,2614700.0,19610,0,0.0,1,1,1,Kecil,2,Seasonal Seller
631a630d8755a8a989621e00,2023-10-10,83,1,85540,85540.0,641,0,0.0,1,1,1,Menengah,2,Seasonal Seller
631a630d8755a8a989621e1c,2023-12-15,17,20,1580850,79042.5,11850,2,100000.0,10,2,3,Mikro,0,Hyper-Active Seller
631a630d8755a8a989621e24,2023-08-22,132,1,1368000,1368000.0,10260,0,0.0,1,1,1,Mikro,2,Seasonal Seller
631a630d8755a8a989621e26,2023-10-28,65,1,45070,45070.0,338,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630daa3096cbda28e70a,2023-12-22,10,9,245201000,27244555.555555556,1839007,0,0.0,3,1,1,Kecil,0,Hyper-Active Seller
631a630daa3096cbda28e716,2023-12-26,6,66,225980865,3423952.5,1694837,0,0.0,18,3,7,Kecil,0,Hyper-Active Seller
631a630daa3096cbda28e71f,2023-11-21,41,4,20950000,5237500.0,157125,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630daa3096cbda28e788,2023-11-11,51,2,182000,91000.0,1365,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a630daa3096cbda28e7d0,2023-12-22,10,7,54629538,7804219.714285715,409719,0,0.0,4,1,1,Kecil,0,Hyper-Active Seller
631a630e8755a8a989621e43,2023-12-07,25,6,67321722,11220287.0,504911,0,0.0,1,1,1,Mikro,0,Hyper-Active Seller
631a630e8755a8a989621e47,2023-12-12,20,24,27482948,1145122.8333333333,206112,0,0.0,17,4,9,Mikro,0,Hyper-Active Seller
631a630e8755a8a989621ead,2023-12-04,28,2,151400,75700.0,1135,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
631a630e8755a8a989621eb1,2023-04-28,248,1,18001,18001.0,135,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
631a630e8755a8a989621ec9,2023-12-15,17,18,1377900,76550.0,10330,0,0.0,14,2,3,Mikro,0,Hyper-Active Seller
631a630e8755a8a989621ecf,2023-12-12,20,2,89910000,44955000.0,674325,0,0.0,1,1,1,Kecil,0,Hyper-Active Seller
631a630e8755a8a989621ee5,2023-03-26,281,2,164540,82270.0,1233,0,0.0,2,2,2,Mikro,1,Big Order Occasional Seller
631a630e8755a8a989621ef3,2023-12-26,6,68,67709164,995723.0,507782,0,0.0,18,2,6,Kecil,0,Hyper-Active Seller
631a630e8755a8a989621f14,2023-12-30,2,195,14741500,75597.43589743589,110545,194,6945500.0,195,2,2,Kecil,0,Hyper-Active Seller
631a630e8755a8a989621f1a,2023-12-19,13,2,10300000,5150000.0,77250,0,0.0,2,1,1,Mikro,0,Hyper-Active Seller
